customer_id,churned,churn_date,churn_reason,churn_probability_raw,clv_egp
C10590,1,2024-10-25,Price,0.6926,26624.18
C10591,1,2024-11-01,Poor service,0.5175,20403.61
C10592,0,,No churn,0.184,4026.04
C10593,0,,No churn,0.3906,5655.14
C10594,0,,No churn,0.183,9405.28
C10595,1,2024-07-18,Competitor offer,0.5873,19355.87
C10596,0,,No churn,0.1172,10090.13
C10597,0,,No churn,0.278,6311.18
C10598,0,,No churn,0.8147,18409.76
C10599,1,2024-10-14,Network quality,0.6515,15757.65
C10600,1,2024-07-13,Network quality,0.576,33674.95
C10601,0,,No churn,0.1327,10689.52
C10602,1,2024-10-06,Competitor offer,0.6353,6906.91
C10603,0,,No churn,0.0909,8822.9
C10604,0,,No churn,0.1378,7564.1
C10605,0,,No churn,0.1164,5293.04
C10606,1,2024-11-09,Moving,0.6779,45505.89
C10607,1,2024-11-22,Other,0.7112,9441.94
C10608,0,,No churn,0.1484,10509.3
C10609,1,2024-07-02,Network quality,0.1942,15596.94
C10610,0,,No churn,0.5333,9350.59
C10611,0,,No churn,0.4804,16401.1
C10612,0,,No churn,0.3716,13440.61
C10613,0,,No churn,0.1116,8867.85
C10614,0,,No churn,0.6194,5746.67
C10615,0,,No churn,0.7727,35494.38
C10616,0,,No churn,0.348,28579.81
C10617,1,2024-10-27,Network quality,0.3464,23151.16
C10618,0,,No churn,0.5301,7862.01
C10619,0,,No churn,0.1553,14660.11
C10620,1,2024-09-03,Network quality,0.8737,25590.49
C10621,0,,No churn,0.2312,21268.54
C10622,1,2024-07-25,Competitor offer,0.7951,14233.27
C10623,0,,No churn,0.8399,10916.05
C10624,0,,No churn,0.2586,6685.88
C10625,0,,No churn,0.4718,7120.46
C10626,0,,No churn,0.1573,14369.73
C10627,0,,No churn,0.3472,13903.95
C10628,0,,No churn,0.2481,23190.65
C10629,0,,No churn,0.1212,4400.19
C10630,1,2024-11-09,Other,0.2805,7425.01
C10631,1,2024-11-06,Price,0.4993,18165.04
C10632,0,,No churn,0.2404,19672.86
C10633,0,,No churn,0.0662,7028.9
C10634,1,2024-11-23,Price,0.5549,5622.08
C10635,1,2024-07-07,Network quality,0.6463,16263.44
C10636,0,,No churn,0.2686,2588.33
C10637,1,2024-11-11,Price,0.167,6083.47
C10638,0,,No churn,0.3296,8190.54
C10639,0,,No churn,0.3738,20614.43
C10640,0,,No churn,0.1448,16143.2
C10641,0,,No churn,0.1911,15838.03
C10642,0,,No churn,0.1658,18626.05
C10643,0,,No churn,0.3797,28532.27
C10644,0,,No churn,0.3736,11254.24
C10645,1,2024-12-20,Price,0.2959,2899.79
C10646,0,,No churn,0.3336,5059.68
C10647,0,,No churn,0.1242,11852.76
C10648,0,,No churn,0.2592,7098.72
C10649,0,,No churn,0.3046,4274.84
C10650,0,,No churn,0.8641,14054.69
C10651,0,,No churn,0.7896,28908.26
C10652,0,,No churn,0.6385,9265.9
C10653,1,2024-10-26,Poor service,0.9541,8584.99
C10654,1,2024-10-18,Price,0.2925,4203.68
C10655,1,2024-11-02,Network quality,0.4215,4581.53
C10656,1,2024-10-22,Competitor offer,0.7788,8222.52
C10657,0,,No churn,0.5965,21749.13
C10658,1,2024-11-02,Price,0.2736,5346.01
C10659,0,,No churn,0.1068,15075.15
C10660,0,,No churn,0.6893,25838.39
C10661,1,2024-09-04,Network quality,0.7954,4672.24
C10662,0,,No churn,0.2253,4824.98
C10663,0,,No churn,0.2903,14950.12
C10664,1,2024-07-24,Network quality,0.6181,29948.97
C10665,1,2024-07-03,Poor service,0.574,18643.87
C10666,1,2024-08-22,Competitor offer,0.4381,24062.81
C10667,0,,No churn,0.1978,17694.66
C10668,0,,No churn,0.0764,7103.95
C10669,1,2024-07-16,Other,0.4161,17038.92
C10670,0,,No churn,0.1082,11683.73
C10671,0,,No churn,0.1546,10255.69
C10672,0,,No churn,0.4529,51971.81
C10673,1,2024-08-15,Network quality,0.4701,25315.37
C10674,0,,No churn,0.2435,14540.78
C10675,0,,No churn,0.3358,13926.8
C10676,0,,No churn,0.0672,11396.94
C10677,0,,No churn,0.1377,13818.37
C10678,0,,No churn,0.5705,6252.21
C10679,1,2024-08-06,Poor service,0.5382,35452.28
C10680,0,,No churn,0.0581,3879.26
C10681,0,,No churn,0.085,7385.63
C10682,0,,No churn,0.1579,9377.25
C10683,1,2024-07-03,Network quality,0.8662,32692.88
C10684,0,,No churn,0.7389,22656.81
C10685,1,2024-10-17,Poor service,0.111,9065.23
C10686,1,2024-08-05,Price,0.7287,18729.09
C10687,0,,No churn,0.4837,13248.14
C10688,1,2024-10-15,Competitor offer,0.275,5313.24
C10689,1,2024-12-21,Network quality,0.7079,11377.84
C10690,1,2024-08-02,Other,0.8171,28515.81
C10691,1,2024-07-12,Other,0.8057,45252.25
C10692,1,2024-07-16,Network quality,0.532,34776.53
C10693,0,,No churn,0.4301,7454.13
C10694,1,2024-07-16,Network quality,0.9098,18816.91
C10695,1,2024-10-21,Network quality,0.8628,5597.34
C10696,0,,No churn,0.2466,4610.76
C10697,1,2024-12-01,Price,0.7747,47149.6
C10698,1,2024-10-12,Price,0.8288,43275.48
C10699,0,,No churn,0.2095,8647.51
C10700,1,2024-07-15,Competitor offer,0.2446,3515.95
C10701,0,,No churn,0.1854,8906.05
C10702,1,2024-08-21,Other,0.2436,14502.48
C10703,0,,No churn,0.2002,2514.04
C10704,1,2024-07-14,Network quality,0.3101,8937.02
C10705,0,,No churn,0.3426,31725.55
C10706,0,,No churn,0.081,16263.39
C10707,1,2024-10-26,Network quality,0.742,12992.24
C10708,1,2024-12-12,Poor service,0.51,23010.22
C10709,0,,No churn,0.2494,4705.01
C10710,0,,No churn,0.2815,3194.49
C10711,1,2024-10-16,Competitor offer,0.3313,8383.52
C10712,0,,No churn,0.0689,11116.68
C10713,0,,No churn,0.1682,5987.26
C10714,1,2024-09-06,Network quality,0.8169,34090.89
C10715,1,2024-08-23,Poor service,0.7615,42631.15
C10716,0,,No churn,0.5963,12089.29
C10717,0,,No churn,0.2757,15968.91
C10718,0,,No churn,0.139,11106.54
C10719,0,,No churn,0.2665,8638.35
C10720,0,,No churn,0.3939,21497.0
C10721,1,2024-11-01,Other,0.2628,9208.01
C10722,1,2024-09-14,Network quality,0.5414,8886.35
C10723,0,,No churn,0.3402,8874.91
C10724,1,2024-10-11,Competitor offer,0.807,45169.08
C10725,0,,No churn,0.0536,9389.3
C10726,0,,No churn,0.168,8948.2
C10727,1,2024-12-18,Price,0.2636,15884.73
C10728,0,,No churn,0.3024,22247.26
C10729,0,,No churn,0.2476,13533.02
C10730,1,2024-07-22,Price,0.4523,34484.07
C10731,0,,No churn,0.2456,6377.3
C10732,0,,No churn,0.0874,22237.45
C10733,0,,No churn,0.3944,4562.3
C10734,1,2024-09-26,Network quality,0.839,30910.95
C10735,0,,No churn,0.1511,15289.39
C10736,1,2024-12-24,Other,0.538,7687.58
C10737,0,,No churn,0.1354,14086.27
C10738,1,2024-12-07,Moving,0.5923,4206.93
C10739,0,,No churn,0.2604,16673.13
C10740,0,,No churn,0.6094,15823.49
C10741,0,,No churn,0.17,9098.12
C10742,1,2024-12-23,Network quality,0.3852,11510.92
C10743,0,,No churn,0.2493,4154.35
C10744,0,,No churn,0.1586,11920.56
C10745,0,,No churn,0.302,5866.85
C10746,1,2024-11-27,Competitor offer,0.8145,31830.09
C10747,1,2024-08-17,Competitor offer,0.3819,5773.12
C10748,0,,No churn,0.3317,11341.57
C10749,1,2024-10-10,Poor service,0.8084,14889.72
C10750,1,2024-09-07,Price,0.5896,19309.32
C10751,1,2024-11-22,Price,0.2084,9585.48
C10752,1,2024-07-01,Price,0.7427,50538.93
C10753,1,2024-11-23,Price,0.8104,54957.14
C10754,0,,No churn,0.4253,18121.28
C10755,0,,No churn,0.407,24262.47
C10756,1,2024-11-01,Competitor offer,0.2185,10692.48
C10757,0,,No churn,0.7393,28018.55
C10758,1,2024-09-16,Price,0.7454,17949.86
C10759,1,2024-09-16,Price,0.8908,17313.3
C10760,0,,No churn,0.2218,7076.14
C10761,0,,No churn,0.1959,12609.28
C10762,0,,No churn,0.3967,8963.09
C10763,1,2024-09-22,Poor service,0.8039,45863.18
C10764,0,,No churn,0.1951,5222.32
C10765,1,2024-09-12,Price,0.7957,40861.9
C10766,0,,No churn,0.1695,3768.0
C10767,0,,No churn,0.1624,14413.25
C10768,1,2024-09-27,Network quality,0.8215,30255.38
C10769,0,,No churn,0.102,21195.05
C10770,0,,No churn,0.2178,5118.69
C10771,1,2024-10-13,Network quality,0.5102,21469.53
C10772,0,,No churn,0.4282,6104.43
C10773,0,,No churn,0.4936,13097.04
C10774,1,2024-11-10,Network quality,0.5612,15950.23
C10775,1,2024-09-24,Competitor offer,0.7163,22045.16
C10776,1,2024-12-11,Poor service,0.2666,12983.6
C10777,0,,No churn,0.3372,11903.22
C10778,0,,No churn,0.4158,27331.7
C10779,0,,No churn,0.6731,20751.41
C10780,1,2024-11-10,Competitor offer,0.4121,12122.15
C10781,0,,No churn,0.1337,9073.79
C10782,1,2024-07-13,Other,0.6761,26889.05
C10783,0,,No churn,0.2113,12913.01
C10784,1,2024-11-04,Other,0.5642,29255.62
C10785,0,,No churn,0.4628,6181.27
C10786,1,2024-12-24,Moving,0.4244,5467.73
C10787,1,2024-07-03,Competitor offer,0.8216,19879.92
C10788,1,2024-10-24,Network quality,0.9148,27197.1
C10789,1,2024-10-28,Network quality,0.4422,15919.5
C10790,1,2024-09-27,Moving,0.2619,7365.13
C10791,1,2024-11-21,Moving,0.8875,35782.72
C10792,1,2024-07-08,Other,0.8293,22956.32
C10793,1,2024-12-16,Moving,0.4038,12332.65
C10794,0,,No churn,0.0856,12176.56
C10795,1,2024-09-18,Price,0.7693,59631.46
C10796,0,,No churn,0.5678,23155.67
C10797,0,,No churn,0.1047,2683.11
C10798,0,,No churn,0.0746,10175.65
C10799,0,,No churn,0.161,9928.1
C10800,0,,No churn,0.3436,12227.49
C10801,0,,No churn,0.2954,5476.31
C10802,1,2024-12-18,Network quality,0.3524,5487.66
C10803,0,,No churn,0.4429,11384.22
C10804,0,,No churn,0.1293,23168.56
C10805,1,2024-07-07,Price,0.2763,34469.31
C10806,0,,No churn,0.1059,7395.35
C10807,0,,No churn,0.1307,12551.55
C10808,1,2024-10-15,Price,0.7595,21941.24
C10809,1,2024-11-18,Network quality,0.3859,9965.94
C10810,0,,No churn,0.3437,6119.92
C10811,0,,No churn,0.1372,15375.14
C10812,0,,No churn,0.8295,9663.24
C10813,0,,No churn,0.9045,6905.87
C10814,1,2024-09-04,Other,0.7081,27025.57
C10815,0,,No churn,0.2642,4827.52
C10816,1,2024-11-03,Moving,0.545,5466.45
C10817,1,2024-08-06,Network quality,0.6689,5647.75
C10818,1,2024-08-20,Price,0.6423,9298.12
C10819,1,2024-08-28,Network quality,0.7325,5811.13
C10820,0,,No churn,0.3433,7584.45
C10821,1,2024-08-05,Price,0.3666,13360.7
C10822,0,,No churn,0.1798,13117.18
C10823,0,,No churn,0.1774,7077.96
C10824,0,,No churn,0.1081,20691.45
C10825,1,2024-09-03,Network quality,0.4464,15557.8
C10826,0,,No churn,0.5182,12565.36
C10827,0,,No churn,0.1295,10687.41
C10828,1,2024-10-10,Network quality,0.3358,16972.53
C10829,0,,No churn,0.2756,24372.29
C10830,0,,No churn,0.5029,45005.99
C10831,0,,No churn,0.2466,11116.05
C10832,0,,No churn,0.4154,20091.51
C10833,0,,No churn,0.3759,6164.84
C10834,0,,No churn,0.1831,11714.15
C10835,0,,No churn,0.4884,22075.07
C10836,1,2024-07-28,Competitor offer,0.2418,10532.61
C10837,1,2024-12-22,Poor service,0.2771,16356.81
C10838,1,2024-09-01,Poor service,0.1985,6580.5
C10839,0,,No churn,0.5133,12277.33
C10840,1,2024-08-20,Price,0.6795,24914.78
C10841,1,2024-08-26,Poor service,0.627,8335.7
C10842,1,2024-08-07,Network quality,0.3681,6570.82
C10843,1,2024-11-03,Price,0.7856,26219.13
C10844,0,,No churn,0.1423,12940.86
C10845,0,,No churn,0.4126,5920.32
C10846,0,,No churn,0.5341,7628.55
C10847,1,2024-09-02,Price,0.3733,20731.98
C10848,0,,No churn,0.1063,5071.02
C10849,0,,No churn,0.234,13010.89
C10850,0,,No churn,0.1372,19085.18
C10851,1,2024-10-23,Price,0.6971,9268.41
C10852,1,2024-12-13,Price,0.4774,6993.44
C10853,0,,No churn,0.3022,7418.06
C10854,1,2024-12-09,Poor service,0.7316,14499.9
C10855,1,2024-11-18,Other,0.8024,58018.33
C10856,1,2024-11-17,Poor service,0.7066,18811.31
C10857,0,,No churn,0.4639,26403.74
C10858,0,,No churn,0.5113,7362.96
C10859,0,,No churn,0.2091,3187.89
C10860,0,,No churn,0.1688,7807.02
C10861,0,,No churn,0.1873,10449.27
C10862,1,2024-08-27,Competitor offer,0.3496,4995.5
C10863,0,,No churn,0.2918,20367.91
C10864,0,,No churn,0.1788,12946.43
C10865,1,2024-10-19,Network quality,0.3679,17918.74
C10866,0,,No churn,0.4929,6059.37
C10867,0,,No churn,0.124,26206.07
C10868,0,,No churn,0.2334,9647.18
C10869,0,,No churn,0.3187,20022.16
C10870,0,,No churn,0.2504,12116.33
C10871,0,,No churn,0.1964,24774.89
C10872,1,2024-09-18,Competitor offer,0.662,15504.34
C10873,1,2024-11-19,Competitor offer,0.6228,20829.07
C10874,0,,No churn,0.1739,2629.25
C10875,0,,No churn,0.4237,7134.83
C10876,0,,No churn,0.3194,12722.0
C10877,1,2024-12-06,Poor service,0.4727,8132.69
C10878,0,,No churn,0.2108,6249.3
C10879,1,2024-12-28,Competitor offer,0.487,15596.62
C10880,0,,No churn,0.063,17879.94
C10881,0,,No churn,0.7116,27508.38
C10882,0,,No churn,0.5422,28697.2
C10883,1,2024-09-19,Price,0.736,7214.93
C10884,1,2024-11-14,Moving,0.3373,21118.21
C10885,1,2024-10-15,Price,0.5149,13648.66
C10886,1,2024-11-15,Moving,0.2377,7067.49
C10887,0,,No churn,0.3001,14131.1
C10888,0,,No churn,0.6314,10619.71
C10889,0,,No churn,0.1149,3342.82
C10890,0,,No churn,0.1292,6921.91
C10891,0,,No churn,0.189,11517.01
C10892,0,,No churn,0.2599,10999.46
C10893,0,,No churn,0.7819,51913.6
C10894,1,2024-12-01,Network quality,0.877,40823.36
C10895,0,,No churn,0.5074,16619.45
C10896,0,,No churn,0.4296,22198.05
C10897,0,,No churn,0.1488,12151.68
C10898,1,2024-08-23,Competitor offer,0.6765,31038.98
C10899,1,2024-11-03,Competitor offer,0.4823,8300.2
C10900,0,,No churn,0.1251,9591.87
C10901,0,,No churn,0.2806,22315.72
C10902,0,,No churn,0.0666,8878.78
C10903,0,,No churn,0.8135,13062.85
C10904,0,,No churn,0.3641,10877.21
C10905,0,,No churn,0.6282,12674.59
C10906,1,2024-08-14,Network quality,0.3462,9376.16
C10907,0,,No churn,0.1219,5141.29
C10908,1,2024-12-03,Network quality,0.8345,7672.43
C10909,1,2024-11-08,Price,0.7153,27102.46
C10910,1,2024-10-06,Competitor offer,0.3048,8116.77
C10911,1,2024-09-09,Price,0.3341,23516.53
C10912,0,,No churn,0.3417,6653.33
C10913,1,2024-12-26,Poor service,0.4176,7135.33
C10914,1,2024-10-05,Price,0.2735,5275.52
C10915,0,,No churn,0.6085,9569.12
C10916,0,,No churn,0.2107,15498.57
C10917,1,2024-11-17,Price,0.5633,14969.03
C10918,1,2024-10-05,Network quality,0.4359,26868.56
C10919,0,,No churn,0.6055,29065.2
C10920,0,,No churn,0.267,15050.52
C10921,0,,No churn,0.1907,4000.68
C10922,0,,No churn,0.3191,21232.59
C10923,1,2024-11-23,Competitor offer,0.7675,15090.89
C10924,0,,No churn,0.3804,36298.08
C10925,0,,No churn,0.2996,7527.4
C10926,0,,No churn,0.4137,17473.0
C10927,1,2024-11-24,Price,0.4359,5713.36
C10928,0,,No churn,0.0691,10620.93
C10929,1,2024-09-15,Competitor offer,0.8682,29265.37
C10930,0,,No churn,0.1946,9099.06
C10931,0,,No churn,0.168,6666.99
C10932,1,2024-10-22,Poor service,0.8435,54159.54
C10933,1,2024-12-13,Network quality,0.4254,18611.54
C10934,1,2024-11-16,Other,0.1767,6651.35
C10935,1,2024-10-04,Price,0.2843,10928.99
C10936,0,,No churn,0.6625,22963.21
C10937,1,2024-09-22,Competitor offer,0.3594,3402.34
C10938,0,,No churn,0.7895,16661.28
C10939,0,,No churn,0.5914,9459.91
C10940,0,,No churn,0.4262,3689.36
C10941,0,,No churn,0.2144,5861.28
C10942,0,,No churn,0.3777,10785.8
C10943,1,2024-11-26,Price,0.5689,31504.11
C10944,0,,No churn,0.4016,4992.89
C10945,0,,No churn,0.6383,16855.98
C10946,0,,No churn,0.2122,10807.03
C10947,0,,No churn,0.3981,7151.99
C10948,1,2024-10-10,Competitor offer,0.8195,16858.15
C10949,1,2024-09-26,Competitor offer,0.5234,9530.07
C10950,0,,No churn,0.2382,21556.47
C10951,1,2024-10-02,Price,0.5826,11581.28
C10952,0,,No churn,0.2175,3271.07
C10953,0,,No churn,0.1654,21160.69
C10954,1,2024-09-23,Price,0.4572,5486.62
C10955,1,2024-08-10,Price,0.7977,43308.28
C10956,1,2024-11-06,Price,0.7832,5849.99
C10957,0,,No churn,0.3423,2984.09
C10958,0,,No churn,0.4464,7877.59
C10959,0,,No churn,0.3349,16375.89
C10960,1,2024-10-18,Competitor offer,0.1387,6143.79
C10961,0,,No churn,0.7457,18337.33
C10962,0,,No churn,0.0599,5807.79
C10963,0,,No churn,0.1552,10797.69
C10964,0,,No churn,0.3009,17854.88
C10965,1,2024-08-16,Price,0.3805,5069.16
C10966,0,,No churn,0.1429,5403.86
C10967,0,,No churn,0.398,44901.5
C10968,0,,No churn,0.2045,10672.09
C10969,0,,No churn,0.3032,10193.33
C10970,0,,No churn,0.7393,27608.92
C10971,1,2024-07-09,Other,0.8415,10617.15
C10972,1,2024-08-11,Price,0.5655,12006.68
C10973,0,,No churn,0.6864,7213.1
C10974,0,,No churn,0.0865,6300.1
C10975,0,,No churn,0.0532,11723.54
C10976,1,2024-10-04,Price,0.2499,11230.55
C10977,0,,No churn,0.1582,6637.8
C10978,1,2024-07-14,Price,0.2099,10594.97
C10979,1,2024-09-26,Poor service,0.4946,5199.3
C10980,1,2024-12-07,Price,0.6517,33010.77
C10981,0,,No churn,0.3101,3526.67
C10982,0,,No churn,0.1949,4465.16
C10983,0,,No churn,0.2447,29612.13
C10984,1,2024-08-18,Competitor offer,0.6317,7892.98
C10985,1,2024-07-10,Price,0.3138,11964.78
C10986,0,,No churn,0.3091,22552.8
C10987,1,2024-07-11,Network quality,0.6006,25221.09
C10988,0,,No churn,0.2158,12554.11
C10989,1,2024-10-07,Network quality,0.398,30545.36
C10990,0,,No churn,0.4934,31293.53
C10991,0,,No churn,0.393,3467.09
C10992,1,2024-11-27,Poor service,0.327,4421.22
C10993,0,,No churn,0.2933,21276.61
C10994,1,2024-10-24,Competitor offer,0.4487,8133.95
C10995,0,,No churn,0.6162,7934.87
C10996,1,2024-08-17,Competitor offer,0.3451,18044.88
C10997,1,2024-12-22,Competitor offer,0.3444,10150.08
C10998,1,2024-09-19,Network quality,0.8271,14011.84
C10999,0,,No churn,0.3715,18840.06
C11000,1,2024-07-10,Price,0.7215,11455.9
C11001,1,2024-10-23,Price,0.869,22357.06
C11002,1,2024-08-17,Other,0.6365,25057.49
C11003,1,2024-11-19,Competitor offer,0.7128,9795.92
C11004,1,2024-10-20,Competitor offer,0.4608,29161.44
C11005,1,2024-11-01,Network quality,0.5104,12367.79
C11006,1,2024-08-02,Competitor offer,0.4959,22668.73
C11007,0,,No churn,0.6547,8243.8
C11008,1,2024-11-07,Other,0.2545,12759.26
C11009,0,,No churn,0.6476,18426.31
C11010,0,,No churn,0.6391,26118.65
C11011,1,2024-07-10,Price,0.6287,40521.46
C11012,0,,No churn,0.2059,4612.99
C11013,0,,No churn,0.0824,9839.6
C11014,0,,No churn,0.5613,17742.41
C11015,1,2024-09-17,Moving,0.7898,19975.85
C11016,1,2024-11-14,Competitor offer,0.6909,28319.2
C11017,0,,No churn,0.3643,3457.1
C11018,0,,No churn,0.2072,6883.21
C11019,0,,No churn,0.6451,19099.02
C11020,0,,No churn,0.4209,6874.08
C11021,1,2024-11-24,Network quality,0.8121,18612.21
C11022,0,,No churn,0.1276,9842.4
C11023,0,,No churn,0.2668,8828.03
C11024,1,2024-10-10,Moving,0.8968,25351.17
C11025,1,2024-12-10,Competitor offer,0.6949,28412.06
C11026,0,,No churn,0.1684,14104.87
C11027,0,,No churn,0.3937,3476.44
C11028,0,,No churn,0.3215,13030.81
C11029,1,2024-12-22,Poor service,0.7205,40001.54
C11030,1,2024-09-11,Price,0.7455,12083.34
C11031,0,,No churn,0.3142,14987.89
C11032,1,2024-12-17,Other,0.7813,32137.43
C11033,0,,No churn,0.1614,4294.86
C11034,1,2024-08-21,Network quality,0.7794,13182.25
C11035,1,2024-08-12,Price,0.8815,7862.93
C11036,0,,No churn,0.4522,16326.73
C11037,1,2024-08-13,Moving,0.5427,39854.37
C11038,1,2024-07-09,Poor service,0.5366,34340.05
C11039,0,,No churn,0.2351,4388.58
C11040,0,,No churn,0.6897,13592.35
C11041,1,2024-12-04,Price,0.9402,9854.84
C11042,0,,No churn,0.6866,21767.13
C11043,0,,No churn,0.1758,10598.0
C11044,0,,No churn,0.352,35230.94
C11045,1,2024-10-06,Network quality,0.5373,9692.99
C11046,0,,No churn,0.3338,2853.45
C11047,1,2024-07-15,Poor service,0.2692,8841.93
C11048,0,,No churn,0.3675,21522.56
C11049,1,2024-09-21,Competitor offer,0.7529,6567.92
C11050,0,,No churn,0.335,7816.57
C11051,1,2024-12-21,Competitor offer,0.7266,12645.0
C11052,0,,No churn,0.3354,23379.43
C11053,0,,No churn,0.2564,7504.22
C11054,0,,No churn,0.6192,12244.85
C11055,0,,No churn,0.3911,11512.87
C11056,1,2024-11-12,Moving,0.7271,42470.1
C11057,1,2024-10-08,Price,0.6978,9008.4
C11058,1,2024-10-05,Other,0.4155,10272.7
C11059,1,2024-12-16,Price,0.6195,37005.76
C11060,0,,No churn,0.2162,10057.64
C11061,1,2024-12-11,Competitor offer,0.4235,6998.95
C11062,0,,No churn,0.1554,6528.44
C11063,0,,No churn,0.5606,12584.71
C11064,0,,No churn,0.1008,6212.93
C11065,0,,No churn,0.3059,9830.64
C11066,0,,No churn,0.1204,11805.53
C11067,1,2024-08-05,Competitor offer,0.5394,11450.57
C11068,1,2024-10-18,Poor service,0.6029,31354.44
C11069,0,,No churn,0.255,14808.43
C11070,0,,No churn,0.1896,18651.61
C11071,0,,No churn,0.1757,10628.43
C11072,0,,No churn,0.2386,9286.59
C11073,0,,No churn,0.1577,5081.14
C11074,1,2024-11-19,Price,0.6302,10699.39
C11075,1,2024-12-19,Price,0.3229,21306.28
C11076,1,2024-08-05,Price,0.4092,20135.25
C11077,0,,No churn,0.1175,16314.74
C11078,1,2024-10-11,Moving,0.8749,8070.12
C11079,0,,No churn,0.0984,3414.39
C11080,0,,No churn,0.6259,36179.96
C11081,0,,No churn,0.8583,26588.41
C11082,0,,No churn,0.2074,3776.16
C11083,0,,No churn,0.6429,30358.69
C11084,1,2024-07-09,Network quality,0.8686,37231.66
C11085,0,,No churn,0.4018,30260.47
C11086,0,,No churn,0.6266,23590.62
C11087,0,,No churn,0.2536,26622.02
C11088,0,,No churn,0.1941,5151.01
C11089,1,2024-09-09,Other,0.8057,16313.51
C11090,0,,No churn,0.6502,28853.23
C11091,1,2024-12-23,Network quality,0.7246,22779.31
C11092,0,,No churn,0.1799,6837.44
C11093,0,,No churn,0.2575,7523.46
C11094,0,,No churn,0.1869,13924.31
C11095,0,,No churn,0.4453,13555.29
C11096,0,,No churn,0.3618,8697.52
C11097,0,,No churn,0.138,3543.96
C11098,0,,No churn,0.2801,5837.26
C11099,0,,No churn,0.2202,16885.06
C11100,0,,No churn,0.2351,3475.74
C11101,1,2024-11-23,Competitor offer,0.579,18295.06
C11102,0,,No churn,0.1978,7811.88
C11103,0,,No churn,0.2726,11975.36
C11104,1,2024-08-22,Price,0.3781,19392.39
C11105,1,2024-10-28,Price,0.7203,10484.33
C11106,1,2024-09-13,Competitor offer,0.3463,13822.51
C11107,0,,No churn,0.4475,21778.71
C11108,1,2024-11-03,Price,0.2847,11537.7
C11109,0,,No churn,0.1346,12652.1
C11110,0,,No churn,0.2783,5321.28
C11111,0,,No churn,0.2085,13761.07
C11112,0,,No churn,0.098,12010.1
C11113,1,2024-11-20,Competitor offer,0.2875,14445.26
C11114,0,,No churn,0.1834,7250.74
C11115,1,2024-10-24,Price,0.8121,38215.14
C11116,0,,No churn,0.4905,35029.97
C11117,0,,No churn,0.484,23267.54
C11118,1,2024-09-26,Poor service,0.2146,11087.16
C11119,0,,No churn,0.1333,3866.65
C11120,0,,No churn,0.1182,6951.18
C11121,0,,No churn,0.3499,29199.24
C11122,1,2024-11-19,Poor service,0.6323,43706.71
C11123,0,,No churn,0.3572,13044.65
C11124,1,2024-12-13,Price,0.2529,17579.6
C11125,0,,No churn,0.0885,18268.33
C11126,0,,No churn,0.2392,8350.21
C11127,1,2024-09-19,Price,0.7791,36050.53
C11128,0,,No churn,0.2333,8504.72
C11129,0,,No churn,0.5568,30565.56
C11130,1,2024-09-15,Poor service,0.5666,19976.76
C11131,1,2024-09-13,Price,0.3644,10518.52
C11132,0,,No churn,0.2016,12165.77
C11133,1,2024-08-12,Price,0.8719,14582.62
C11134,0,,No churn,0.2125,6852.83
C11135,1,2024-07-27,Poor service,0.6008,21010.98
C11136,1,2024-10-21,Competitor offer,0.1256,2684.06
