customer_id,month,calls_minutes,sms_count,data_gb,roaming_gb,app_usage_hours,downtime_hours,slow_days
C10038,2024-05,384,140,38.4,0.6,53.3,0.2,1
C10038,2024-06,311,139,29.8,1.1,42.3,0.5,1
C10038,2024-07,453,51,35.5,0.6,51.0,0.5,1
C10038,2024-08,180,118,40.8,0.1,56.0,0.5,0
C10038,2024-09,204,0,63.5,1.2,30.6,0.2,2
C10038,2024-10,315,121,15.8,0.2,57.7,0.7,1
C10038,2024-11,357,191,57.8,0.1,27.0,0.4,0
C10038,2024-12,307,117,43.4,0.9,27.9,0.1,0
C10039,2024-01,311,0,51.1,1.0,52.7,0.3,1
C10039,2024-02,346,37,40.5,0.0,48.6,1.7,3
C10039,2024-03,381,252,31.3,0.4,35.1,0.4,1
C10039,2024-04,368,106,44.7,1.1,25.0,0.7,1
C10039,2024-05,453,177,46.9,1.1,56.2,0.8,2
C10039,2024-06,520,203,51.8,0.2,58.2,0.7,5
C10039,2024-07,430,43,64.7,1.1,40.5,0.4,2
C10039,2024-08,418,126,26.4,0.3,29.7,0.3,1
C10039,2024-09,259,184,31.9,3.1,50.6,0.7,4
C10039,2024-10,192,201,25.6,0.1,21.3,0.1,3
C10039,2024-11,548,114,47.0,0.1,55.5,0.7,3
C10039,2024-12,202,63,51.1,0.1,44.3,1.9,3
C10040,2024-01,384,169,41.8,0.4,52.6,0.0,2
C10040,2024-02,622,227,55.1,0.6,94.3,0.6,1
C10040,2024-03,315,77,24.0,0.6,77.5,0.3,1
C10040,2024-04,647,260,35.5,1.3,30.9,0.2,3
C10040,2024-05,506,305,46.5,0.8,50.4,0.1,1
C10040,2024-06,398,184,47.8,0.2,61.5,0.4,1
C10040,2024-07,339,273,53.3,0.1,53.1,1.3,1
C10040,2024-08,357,160,65.6,1.4,74.4,0.2,0
C10040,2024-09,504,141,50.1,1.2,76.2,1.5,0
C10040,2024-10,389,192,37.7,0.6,54.1,1.1,1
C10040,2024-11,492,28,76.4,0.1,96.6,0.8,1
C10040,2024-12,497,156,72.6,1.0,84.8,0.2,1
C10041,2024-01,385,118,21.1,0.8,80.0,0.3,1
C10041,2024-02,322,205,44.3,0.1,34.0,1.1,2
C10041,2024-03,369,313,36.4,0.7,44.2,0.0,3
C10041,2024-04,327,97,25.7,0.9,39.2,0.6,0
C10041,2024-05,544,112,66.7,1.4,44.6,0.7,2
C10041,2024-06,193,112,30.6,2.1,56.6,0.0,2
C10041,2024-07,237,79,65.4,0.9,37.1,1.2,1
C10041,2024-08,429,198,35.2,0.6,34.0,0.6,1
C10041,2024-09,341,251,45.6,2.7,22.4,0.1,1
C10041,2024-10,432,33,44.9,0.5,59.2,1.4,0
C10041,2024-11,301,254,39.2,1.9,48.1,0.1,1
C10041,2024-12,323,259,50.2,1.5,38.1,0.1,1
C10042,2024-01,296,110,59.0,0.3,75.1,0.7,0
C10042,2024-02,283,39,60.0,0.9,58.3,0.2,0
C10042,2024-03,252,155,43.0,0.3,94.3,1.7,0
C10042,2024-04,268,41,42.5,0.3,51.9,1.2,2
C10042,2024-05,255,144,50.1,0.5,54.5,0.0,0
C10042,2024-06,363,44,40.2,0.2,59.7,0.2,0
C10042,2024-07,390,125,41.3,0.3,91.8,0.1,0
C10042,2024-08,292,187,57.6,0.1,53.6,0.4,1
C10042,2024-09,377,225,41.1,0.5,54.8,1.0,0
C10042,2024-10,458,202,73.8,0.1,61.2,0.9,0
C10042,2024-11,525,30,55.6,0.8,80.2,0.9,0
C10042,2024-12,414,225,46.4,0.2,45.5,0.2,0
C10043,2024-01,506,69,89.5,0.3,82.2,1.6,0
C10043,2024-02,266,176,35.8,1.3,70.1,2.4,1
C10043,2024-03,491,125,73.2,0.4,62.7,3.3,2
C10043,2024-04,535,126,62.3,0.4,66.9,2.0,4
C10043,2024-05,443,191,61.2,0.3,56.2,1.8,2
C10043,2024-06,444,143,55.8,0.1,67.5,0.0,2
C10043,2024-07,532,107,61.4,0.4,60.1,2.0,2
C10043,2024-08,345,120,48.2,0.8,78.5,0.3,3
C10043,2024-09,624,233,62.8,0.2,48.5,0.7,1
C10043,2024-10,407,97,63.1,0.2,59.6,1.1,2
C10043,2024-11,631,191,59.0,0.9,86.0,0.4,4
C10043,2024-12,480,89,65.7,0.5,63.3,0.6,3
C10044,2024-01,241,216,44.3,0.1,26.1,2.1,2
C10044,2024-02,227,135,9.2,0.3,48.6,0.6,0
C10044,2024-03,369,242,34.8,3.2,58.6,0.5,1
C10044,2024-04,408,180,39.5,1.3,35.0,0.5,0
C10044,2024-05,279,151,32.1,0.8,33.8,2.2,0
C10044,2024-06,280,71,36.3,0.3,68.4,0.5,0
C10044,2024-07,135,70,32.9,0.6,73.8,0.1,1
C10044,2024-08,405,216,50.1,2.1,24.2,1.5,1
C10044,2024-09,359,199,24.6,0.1,35.6,0.0,1
C10044,2024-10,312,117,20.1,0.0,44.8,0.1,1
C10044,2024-11,194,152,31.9,0.1,23.5,0.1,0
C10044,2024-12,449,83,45.9,0.3,58.0,1.0,0
C10045,2024-01,301,166,42.6,1.9,53.1,2.6,4
C10045,2024-02,499,97,60.2,0.1,31.3,0.8,0
C10045,2024-03,207,78,40.0,1.3,54.0,1.7,1
C10045,2024-04,298,32,45.8,2.4,41.5,0.2,5
C10045,2024-05,75,135,20.9,0.2,29.6,1.1,2
C10045,2024-06,262,173,49.5,0.4,30.2,0.1,2
C10045,2024-07,193,104,57.5,0.8,51.2,1.8,5
C10045,2024-08,346,195,58.8,0.2,53.7,1.2,2
C10045,2024-09,401,327,41.7,0.2,37.7,1.5,2
C10045,2024-10,96,128,52.1,1.6,60.0,0.1,3
C10045,2024-11,248,144,28.6,0.0,62.2,0.1,7
C10045,2024-12,363,70,32.5,0.9,45.5,0.9,3
C10046,2024-01,386,136,43.3,0.9,26.1,0.6,1
C10046,2024-02,242,56,45.8,0.2,65.6,0.5,0
C10046,2024-03,298,199,38.5,0.1,58.6,0.0,1
C10046,2024-04,462,123,34.1,1.5,26.6,0.7,2
C10046,2024-05,454,113,28.6,1.4,5.3,0.2,1
C10046,2024-06,259,227,26.1,0.8,34.4,1.8,0
C10046,2024-07,276,147,22.1,0.3,49.3,0.7,4
C10046,2024-08,368,122,38.9,0.4,31.3,0.4,1
C10046,2024-09,167,212,48.7,0.5,37.9,0.9,4
C10046,2024-10,216,45,81.9,0.9,80.4,0.3,3
C10046,2024-11,395,75,40.2,0.1,26.7,0.2,4
C10046,2024-12,328,217,70.7,0.2,41.7,1.7,1
C10047,2024-01,170,74,53.9,0.2,36.8,2.8,4
C10047,2024-02,357,163,70.3,2.0,67.6,2.9,1
C10047,2024-03,377,42,22.0,0.2,57.0,1.6,1
C10047,2024-04,358,76,53.6,1.0,56.8,2.4,1
C10047,2024-05,447,169,52.4,1.3,47.6,1.3,0
C10047,2024-06,342,120,55.1,0.0,33.8,0.4,2
C10047,2024-07,200,93,35.4,0.7,43.1,1.1,3
C10047,2024-08,212,47,55.9,1.1,46.6,0.9,0
C10047,2024-09,320,56,58.5,0.2,61.1,0.1,2
C10047,2024-10,192,57,44.5,1.3,26.2,3.8,1
C10047,2024-11,441,195,44.1,0.7,69.1,1.4,1
C10047,2024-12,279,249,66.9,0.3,50.6,1.5,1
C10048,2024-01,342,134,59.1,0.8,19.3,0.4,1
C10048,2024-02,322,94,53.7,2.3,8.9,0.2,0
C10048,2024-03,312,83,54.8,0.5,76.2,0.5,1
C10048,2024-04,195,166,51.3,0.3,72.3,0.8,1
C10048,2024-05,293,42,28.7,2.1,56.5,1.1,3
C10048,2024-06,357,125,48.6,0.6,45.7,1.6,0
C10048,2024-07,509,138,38.1,0.4,53.9,0.6,0
C10048,2024-08,468,122,37.3,2.6,14.3,0.0,4
C10048,2024-09,325,91,43.3,0.0,48.1,1.9,5
C10048,2024-10,499,131,60.0,1.2,56.1,0.2,1
C10048,2024-11,372,174,83.3,1.4,43.2,0.4,0
C10048,2024-12,415,137,37.8,0.1,67.9,1.1,3
C10049,2024-01,292,171,46.8,3.2,36.1,0.6,1
C10049,2024-02,196,158,36.2,0.6,48.9,0.4,1
C10049,2024-03,302,213,51.4,0.1,71.4,0.6,1
C10049,2024-04,294,106,52.1,0.8,74.9,0.1,0
C10049,2024-05,223,129,11.2,0.3,70.6,0.2,0
C10049,2024-06,174,112,28.0,2.4,52.8,0.1,3
C10049,2024-07,294,121,26.3,0.3,31.4,0.5,0
C10049,2024-08,167,95,40.2,0.6,46.6,0.3,0
C10049,2024-09,309,175,40.6,0.0,56.1,0.8,0
C10049,2024-10,199,114,61.5,0.3,48.9,1.7,0
C10049,2024-11,340,100,28.2,3.0,57.2,1.5,0
C10049,2024-12,523,277,42.4,0.0,45.3,0.6,0
C10050,2024-01,614,150,55.4,2.4,38.7,1.6,1
C10050,2024-02,607,112,56.1,0.9,77.0,0.1,0
C10050,2024-03,282,158,66.6,0.6,58.0,1.8,2
C10050,2024-04,518,35,71.4,0.6,55.2,0.3,2
C10050,2024-05,397,0,67.9,2.0,114.6,1.6,2
C10050,2024-06,294,98,63.2,0.1,36.5,1.2,1
C10050,2024-07,687,1,69.9,1.7,50.9,0.4,0
C10050,2024-08,372,179,65.5,0.2,56.3,0.2,3
C10050,2024-09,448,233,66.5,1.8,58.3,0.2,3
C10050,2024-10,530,136,80.6,0.0,38.0,1.4,3
C10050,2024-11,501,87,76.9,0.2,85.0,0.3,1
C10050,2024-12,437,288,42.4,2.4,48.7,0.8,4
C10051,2024-01,271,205,50.7,0.3,51.7,0.6,1
C10051,2024-02,271,160,42.3,0.7,53.8,0.1,1
C10051,2024-03,301,247,25.2,0.7,48.1,0.8,0
C10051,2024-04,396,64,30.1,0.1,22.7,0.9,2
C10051,2024-05,143,182,22.2,1.9,47.0,1.6,3
C10051,2024-06,330,76,23.6,0.8,73.7,1.6,1
C10051,2024-07,404,165,40.4,0.7,66.2,2.6,2
C10051,2024-08,265,160,60.8,1.2,74.8,0.9,0
C10051,2024-09,226,245,68.3,0.6,58.5,1.6,4
C10051,2024-10,264,225,52.4,0.0,45.2,0.4,1
C10051,2024-11,287,178,56.1,0.3,35.8,1.2,3
C10051,2024-12,294,104,45.6,0.4,36.2,0.9,1
C10052,2024-01,202,99,56.8,1.4,66.8,1.2,1
C10052,2024-02,256,187,24.6,0.2,39.0,0.9,0
C10052,2024-03,191,127,54.3,0.4,62.4,0.9,0
C10052,2024-04,440,204,34.5,0.1,38.3,0.1,0
C10052,2024-05,414,127,40.8,2.1,48.9,0.8,1
C10052,2024-06,403,141,31.7,1.2,43.9,0.5,1
C10052,2024-07,168,186,53.8,0.1,19.2,0.3,0
C10052,2024-08,463,39,44.3,1.9,55.8,0.2,1
C10052,2024-09,202,272,58.1,0.4,5.9,0.9,1
C10052,2024-10,200,180,28.2,0.1,55.7,0.4,1
C10052,2024-11,371,128,27.2,3.9,37.3,0.2,1
C10052,2024-12,82,206,36.9,0.7,55.4,1.7,1
C10053,2024-01,405,217,29.2,0.4,87.8,0.1,1
C10053,2024-02,468,45,65.2,0.7,63.7,0.1,1
C10053,2024-03,346,2,29.9,1.3,53.5,0.6,0
C10053,2024-04,405,169,52.5,0.8,68.0,0.0,0
C10053,2024-05,436,238,55.5,2.1,80.0,2.4,0
C10053,2024-06,581,156,59.9,0.7,57.8,0.8,0
C10053,2024-07,364,214,53.8,0.3,89.7,1.8,2
C10053,2024-08,578,251,51.7,0.3,65.2,1.4,0
C10053,2024-09,392,235,54.6,0.9,80.4,0.1,2
C10053,2024-10,361,119,50.9,0.5,65.4,0.2,0
C10053,2024-11,450,132,32.0,0.8,70.5,1.3,0
C10053,2024-12,501,209,51.8,0.6,57.9,0.8,0
C10054,2024-01,233,122,37.3,0.5,21.9,0.9,1
C10054,2024-02,287,144,57.7,0.4,36.3,1.1,2
C10054,2024-03,451,166,55.4,1.3,56.1,1.1,0
C10054,2024-04,359,200,39.4,1.5,56.7,0.2,0
C10054,2024-05,329,45,17.2,0.9,45.6,0.1,0
C10054,2024-06,169,17,22.0,0.3,30.7,0.1,0
C10054,2024-07,301,156,26.4,0.3,53.7,0.2,1
C10054,2024-08,415,252,32.7,0.3,43.7,0.2,0
C10054,2024-09,151,223,55.8,0.2,62.9,0.1,0
C10054,2024-10,245,103,26.6,0.6,78.1,0.0,1
C10054,2024-11,252,125,43.5,0.9,30.5,0.7,2
C10054,2024-12,144,117,39.5,0.3,29.5,0.4,0
C10055,2024-01,419,107,62.6,0.2,32.6,1.1,2
C10055,2024-02,291,219,48.7,1.6,19.5,3.8,1
C10055,2024-03,293,82,34.7,1.7,40.2,1.1,2
C10055,2024-04,251,10,43.4,1.5,90.1,2.5,1
C10055,2024-05,464,192,43.5,0.4,43.4,0.2,2
C10055,2024-06,336,90,50.3,1.3,36.6,0.9,0
C10055,2024-07,245,210,43.3,2.0,18.6,0.4,1
C10055,2024-08,346,104,37.4,0.1,28.2,0.4,2
C10055,2024-09,440,216,40.6,0.3,58.0,1.5,2
C10055,2024-10,430,89,46.0,3.3,45.8,1.2,0
C10055,2024-11,332,19,41.1,0.1,52.4,0.1,2
C10055,2024-12,394,69,52.0,1.2,54.7,0.2,4
C10056,2024-01,312,183,43.6,2.6,30.6,0.7,1
C10056,2024-02,319,166,55.6,0.6,45.9,0.1,2
C10056,2024-03,268,182,15.4,1.8,21.8,0.4,0
C10056,2024-04,349,276,37.9,0.2,65.2,1.0,0
C10056,2024-05,317,50,17.0,0.0,45.6,0.2,0
C10056,2024-06,209,119,61.4,0.9,57.4,0.3,0
C10056,2024-07,429,139,18.5,0.1,43.4,1.7,1
C10056,2024-08,386,118,40.0,1.0,22.5,0.3,0
C10056,2024-09,351,126,56.9,0.6,47.8,1.7,1
C10056,2024-10,420,25,37.7,1.4,82.9,0.1,0
C10056,2024-11,199,196,45.2,0.8,44.8,1.8,2
C10056,2024-12,326,59,25.7,0.8,32.3,0.4,0
C10057,2024-01,473,120,47.4,0.5,63.4,0.3,2
C10057,2024-02,375,195,78.5,0.4,59.7,0.9,2
C10057,2024-03,403,138,62.6,0.5,65.7,1.0,3
C10057,2024-04,561,174,66.5,0.3,81.3,0.2,1
C10057,2024-05,603,161,66.0,0.4,35.1,0.2,3
C10057,2024-06,534,114,60.7,1.8,69.0,0.2,0
C10057,2024-07,318,250,93.5,0.0,72.1,0.4,1
C10057,2024-08,397,95,69.3,0.3,66.8,2.1,2
C10057,2024-09,442,169,63.1,0.6,75.4,1.8,2
C10057,2024-10,450,131,69.0,1.3,80.4,2.5,5
C10057,2024-11,485,31,49.6,0.1,83.9,0.4,4
C10057,2024-12,257,49,47.3,0.0,89.3,0.6,1
C10058,2024-01,161,129,21.3,0.7,39.4,5.2,3
C10058,2024-02,262,83,69.5,0.0,25.4,2.1,0
C10058,2024-03,367,87,47.7,0.3,44.0,0.4,1
C10058,2024-04,283,48,59.4,0.9,70.2,2.3,0
C10058,2024-05,514,152,34.6,0.0,83.4,0.1,0
C10058,2024-06,231,116,28.0,1.2,40.8,2.3,1
C10058,2024-07,325,182,45.5,0.0,66.4,3.9,3
C10058,2024-08,209,181,56.6,0.4,33.2,0.0,1
C10058,2024-09,210,181,38.8,0.4,58.9,0.4,1
C10058,2024-10,91,120,40.5,0.1,52.5,0.2,0
C10058,2024-11,353,140,45.0,0.4,36.7,0.5,2
C10058,2024-12,239,197,27.8,0.3,12.6,0.1,0
C10059,2024-01,417,101,51.2,0.3,35.1,2.4,1
C10059,2024-02,521,265,52.4,1.5,43.5,1.9,2
C10059,2024-03,253,233,44.6,2.1,21.2,0.2,2
C10059,2024-04,207,63,62.5,0.0,38.4,0.3,2
C10059,2024-05,344,167,50.4,0.0,26.6,1.4,2
C10059,2024-06,195,171,47.7,0.1,52.8,0.2,3
C10059,2024-07,206,175,53.7,0.8,47.0,0.1,1
C10059,2024-08,349,265,33.4,0.2,36.0,2.2,2
C10059,2024-09,316,211,16.9,0.4,21.6,0.8,3
C10059,2024-10,131,186,39.9,0.2,50.7,1.8,0
C10059,2024-11,354,145,26.5,0.3,47.8,1.9,2
C10059,2024-12,485,140,48.1,0.9,10.1,0.2,1
C10060,2024-01,309,291,36.8,1.7,72.0,0.8,0
C10060,2024-02,499,68,23.4,0.3,46.7,0.7,0
C10060,2024-03,397,160,40.7,0.1,48.0,0.3,1
C10060,2024-04,325,192,36.4,0.3,29.4,0.2,1
C10060,2024-05,223,137,36.8,1.4,71.4,1.0,0
C10060,2024-06,275,158,38.4,0.1,37.5,2.0,2
C10060,2024-07,201,36,20.1,0.7,44.7,0.3,3
C10060,2024-08,279,106,42.2,0.2,56.7,0.5,1
C10060,2024-09,60,62,45.4,1.5,40.4,0.3,0
C10060,2024-10,176,124,33.7,0.1,27.3,1.9,0
C10060,2024-11,194,116,30.8,0.6,50.2,0.9,2
C10060,2024-12,345,110,34.2,3.0,19.8,1.0,2
C10061,2024-01,236,231,15.6,0.1,57.9,0.5,0
C10061,2024-02,479,284,23.4,0.5,48.1,1.0,0
C10061,2024-03,284,0,43.4,0.1,62.1,1.2,2
C10061,2024-04,305,253,45.9,1.8,52.3,0.4,1
C10061,2024-05,332,74,24.5,0.5,53.6,0.1,2
C10061,2024-06,434,177,39.1,0.4,69.8,0.7,1
C10061,2024-07,226,8,54.9,1.2,49.7,0.1,0
C10061,2024-08,393,96,35.0,0.7,60.6,0.7,2
C10061,2024-09,484,197,49.5,0.5,38.0,3.9,0
C10061,2024-10,283,94,43.9,0.8,44.6,0.3,1
C10061,2024-11,412,51,24.0,0.1,40.6,0.9,1
C10061,2024-12,297,202,45.2,1.5,50.8,0.4,1
C10062,2024-01,178,194,18.3,0.0,40.3,0.5,1
C10062,2024-02,300,42,24.2,0.0,55.0,0.4,1
C10062,2024-03,465,54,32.9,0.6,36.9,1.8,0
C10062,2024-04,43,118,54.3,3.5,50.0,0.7,0
C10062,2024-05,124,66,58.7,1.4,57.5,0.3,3
C10062,2024-06,375,293,35.3,0.5,43.0,0.1,1
C10062,2024-07,260,142,19.8,0.0,28.6,0.6,1
C10062,2024-08,310,30,8.9,1.4,35.7,0.1,0
C10062,2024-09,200,0,32.9,0.1,54.4,0.6,0
C10062,2024-10,305,86,29.5,0.2,23.9,0.1,1
C10062,2024-11,311,156,51.2,0.3,56.7,0.8,1
C10062,2024-12,393,92,46.6,1.5,29.0,1.9,0
C10063,2024-01,439,168,54.2,0.8,37.2,0.4,1
C10063,2024-02,516,142,29.7,1.1,64.4,0.2,1
C10063,2024-03,374,120,56.6,0.4,52.8,1.2,1
C10063,2024-04,536,240,60.9,0.1,85.2,0.7,0
C10063,2024-05,537,135,70.9,0.4,35.9,0.1,0
C10063,2024-06,273,256,69.7,0.0,57.1,0.2,2
C10063,2024-07,430,154,60.7,1.9,56.6,0.2,0
C10063,2024-08,422,112,54.1,0.5,93.4,0.5,1
C10063,2024-09,498,154,60.6,1.0,56.3,0.0,0
C10063,2024-10,454,314,31.3,0.9,67.3,0.2,0
C10063,2024-11,608,62,50.6,0.2,61.8,0.6,1
C10063,2024-12,375,137,62.0,1.0,69.0,0.1,0
C10064,2024-01,329,114,58.7,0.0,59.3,1.0,1
C10064,2024-02,459,42,23.7,0.1,45.8,0.9,0
C10064,2024-03,361,113,58.8,0.5,74.6,0.5,2
C10064,2024-04,388,280,33.9,0.2,31.0,0.2,2
C10064,2024-05,291,266,57.6,1.0,47.5,0.2,1
C10064,2024-06,176,126,27.7,0.0,29.3,1.5,1
C10064,2024-07,515,187,37.4,1.0,49.4,0.3,3
C10064,2024-08,238,111,33.7,0.2,0.0,0.8,0
C10064,2024-09,289,161,57.1,0.7,19.3,0.0,2
C10064,2024-10,334,216,36.2,0.2,69.7,1.4,1
C10064,2024-11,461,63,26.3,0.1,45.2,0.8,0
C10064,2024-12,494,143,28.5,0.1,55.2,0.5,1
C10065,2024-01,422,117,44.6,0.1,58.0,0.3,1
C10065,2024-02,613,126,64.7,3.5,76.3,1.1,2
C10065,2024-03,504,365,55.9,0.0,27.8,1.3,2
C10065,2024-04,267,273,52.7,1.3,56.1,0.1,1
C10065,2024-05,506,129,40.8,0.8,41.6,4.5,3
C10065,2024-06,324,169,60.6,2.8,41.6,0.2,3
C10065,2024-07,180,200,58.2,1.3,51.9,1.2,2
C10065,2024-08,512,230,38.2,0.3,31.8,1.0,3
C10065,2024-09,309,108,34.6,0.2,30.1,0.5,4
C10065,2024-10,377,169,43.6,0.5,29.1,1.9,1
C10065,2024-11,238,73,40.3,1.0,34.0,0.3,2
C10065,2024-12,500,92,42.3,2.0,46.1,0.1,1
C10066,2024-01,341,247,26.9,0.2,46.2,0.9,1
C10066,2024-02,262,127,21.9,0.0,63.0,0.7,0
C10066,2024-03,279,151,32.3,0.1,60.1,0.9,1
C10066,2024-04,285,135,21.4,1.0,71.8,0.6,2
C10066,2024-05,118,45,42.0,1.1,39.0,0.2,2
C10066,2024-06,315,128,28.0,0.5,50.4,3.0,1
C10066,2024-07,254,143,28.9,0.2,51.3,0.1,1
C10066,2024-08,367,270,44.6,0.4,37.9,0.2,0
C10066,2024-09,224,128,23.0,3.6,63.7,1.8,2
C10066,2024-10,214,80,29.5,0.0,69.7,0.0,0
C10066,2024-11,0,108,58.0,0.4,54.1,0.1,1
C10066,2024-12,426,85,38.1,0.1,25.6,1.9,0
C10067,2024-01,341,129,45.1,1.4,27.1,0.9,0
C10067,2024-02,343,126,71.6,0.4,50.4,0.8,3
C10067,2024-03,351,113,51.9,0.1,62.7,0.3,3
C10067,2024-04,266,100,78.5,0.3,23.8,0.9,0
C10067,2024-05,326,114,73.0,0.8,49.2,2.5,1
C10067,2024-06,480,216,72.9,0.3,50.0,0.2,1
C10067,2024-07,255,0,80.1,0.0,35.7,5.0,2
C10067,2024-08,346,99,30.5,0.4,32.8,1.0,3
C10067,2024-09,234,158,76.8,0.2,68.9,0.5,1
C10067,2024-10,399,132,70.6,1.4,46.6,0.3,1
C10067,2024-11,216,25,41.6,2.1,67.9,6.3,3
C10067,2024-12,110,210,64.4,0.5,26.8,1.5,1
C10068,2024-01,389,136,37.5,0.4,56.7,2.9,0
C10068,2024-02,225,77,18.9,0.1,73.2,1.1,0
C10068,2024-03,337,313,34.9,0.8,45.8,0.6,2
C10068,2024-04,402,61,66.7,1.1,54.1,2.1,1
C10068,2024-05,263,185,26.3,2.0,42.8,0.6,1
C10068,2024-06,479,58,60.9,1.8,36.1,1.7,1
C10068,2024-07,341,187,51.1,0.2,60.1,1.0,0
C10068,2024-08,234,256,55.0,0.9,64.1,0.1,5
C10068,2024-09,315,175,27.2,0.8,72.3,1.4,2
C10068,2024-10,398,157,50.9,0.7,48.5,0.7,1
C10068,2024-11,248,0,32.7,0.1,19.9,0.2,2
C10068,2024-12,261,126,74.9,1.6,65.4,1.9,1
C10069,2024-01,417,147,63.2,0.2,44.1,1.8,2
C10069,2024-02,509,33,52.0,0.6,90.0,2.0,0
C10069,2024-03,221,182,54.0,0.1,69.8,1.4,3
C10069,2024-04,336,223,53.5,2.3,43.3,1.8,3
C10069,2024-05,558,151,71.0,0.1,6.3,0.6,1
C10069,2024-06,455,186,51.1,0.8,75.0,2.4,0
C10069,2024-07,405,88,48.9,0.9,76.4,2.2,1
C10069,2024-08,237,232,45.7,2.1,44.2,1.5,0
C10069,2024-09,229,121,48.3,0.7,40.1,0.7,1
C10069,2024-10,581,48,85.1,0.9,48.5,0.8,2
C10069,2024-11,385,90,66.0,0.4,58.8,0.1,3
C10069,2024-12,432,57,62.2,0.7,67.1,3.6,2
C10070,2024-01,485,224,64.4,1.4,84.0,3.3,2
C10070,2024-02,513,176,73.6,1.0,82.1,0.0,3
C10070,2024-03,592,164,73.0,0.0,89.3,1.4,3
C10070,2024-04,524,148,79.3,0.3,111.0,0.3,2
C10070,2024-05,459,195,27.5,0.0,83.6,2.4,2
C10070,2024-06,532,316,55.8,0.6,49.4,1.7,1
C10070,2024-07,476,94,49.6,0.9,60.7,0.3,1
C10070,2024-08,505,133,79.1,0.3,39.7,0.1,3
C10070,2024-09,294,265,43.8,0.4,76.7,0.6,2
C10070,2024-10,372,84,81.2,0.5,77.0,0.4,1
C10070,2024-11,553,217,69.6,1.0,67.7,0.4,1
C10070,2024-12,470,108,74.0,0.6,73.1,1.4,2
C10071,2024-01,318,0,55.8,0.2,60.6,0.2,1
C10071,2024-02,59,231,34.1,2.3,79.4,0.3,2
C10071,2024-03,124,58,44.3,0.4,22.7,0.2,1
C10071,2024-04,467,206,77.3,0.4,56.7,1.8,2
C10071,2024-05,310,128,52.5,0.3,13.0,0.3,0
C10071,2024-06,429,31,46.4,0.6,54.1,0.0,1
C10071,2024-07,329,202,43.0,4.2,23.5,0.4,1
C10071,2024-08,231,153,47.6,2.1,47.6,0.1,1
C10071,2024-09,461,160,60.6,1.3,48.0,0.4,1
C10071,2024-10,165,100,43.6,0.8,57.7,1.4,2
C10071,2024-11,374,272,48.3,0.3,44.0,0.6,0
C10071,2024-12,282,110,57.0,0.3,47.9,0.4,1
C10072,2024-01,423,192,107.8,1.2,48.2,0.9,1
C10072,2024-02,506,318,72.7,0.0,49.2,1.8,0
C10072,2024-03,361,77,62.9,0.3,42.3,5.5,2
C10072,2024-04,339,123,53.4,1.1,85.2,0.5,1
C10072,2024-05,462,169,65.0,1.9,49.1,0.0,0
C10072,2024-06,458,78,79.9,1.3,83.2,2.7,1
C10072,2024-07,603,60,72.3,0.2,54.3,0.0,2
C10072,2024-08,404,251,52.4,2.0,91.5,0.9,1
C10072,2024-09,476,69,82.4,0.2,71.0,0.4,0
C10072,2024-10,381,19,65.2,1.2,69.6,0.4,0
C10072,2024-11,352,79,38.7,1.6,81.3,4.9,2
C10072,2024-12,518,83,46.3,0.5,38.6,2.2,0
C10073,2024-01,305,98,40.1,1.1,39.7,1.2,3
C10073,2024-02,319,42,43.4,0.1,59.2,0.0,0
C10073,2024-03,347,182,36.5,2.2,60.6,0.4,0
C10073,2024-04,215,107,39.2,0.8,63.8,1.5,1
C10073,2024-05,342,113,23.0,0.4,56.0,0.2,0
C10073,2024-06,503,293,42.8,1.7,46.2,0.2,1
C10073,2024-07,445,218,49.7,0.5,45.1,0.0,0
C10073,2024-08,229,150,12.7,1.4,31.4,0.1,1
C10073,2024-09,172,167,60.3,0.1,64.1,1.0,1
C10073,2024-10,487,256,38.8,2.2,54.6,0.7,0
C10073,2024-11,342,113,23.3,0.8,48.8,1.0,1
C10073,2024-12,283,190,32.8,0.2,52.4,0.1,0
C10074,2024-01,346,217,55.0,1.3,37.7,0.1,4
C10074,2024-02,416,107,41.5,0.0,55.6,2.2,1
C10074,2024-03,211,14,60.8,0.1,10.2,3.9,4
C10074,2024-04,324,0,45.3,0.6,48.5,1.3,0
C10074,2024-05,325,192,49.3,0.8,43.6,0.7,2
C10074,2024-06,520,186,40.8,4.0,63.7,1.3,2
C10074,2024-07,340,122,65.0,0.1,51.4,0.9,4
C10074,2024-08,283,163,43.0,1.6,43.4,0.1,0
C10074,2024-09,368,32,42.6,0.6,63.6,0.2,1
C10074,2024-10,502,24,56.3,3.2,37.4,0.1,0
C10074,2024-11,254,178,29.1,2.0,16.6,1.2,0
C10074,2024-12,301,0,38.7,0.4,62.1,0.4,0
C10075,2024-01,372,112,74.5,0.1,64.1,0.6,0
C10075,2024-02,519,227,60.2,1.9,98.4,0.6,2
C10075,2024-03,384,71,61.8,0.8,48.9,0.1,2
C10075,2024-04,482,124,54.7,0.4,70.1,1.2,2
C10075,2024-05,379,212,81.9,0.2,55.6,0.4,1
C10075,2024-06,437,34,87.5,0.2,41.3,0.1,1
C10075,2024-07,672,227,41.5,1.2,69.9,0.1,0
C10075,2024-08,350,207,35.0,0.6,63.0,0.5,3
C10075,2024-09,551,277,61.8,1.3,114.9,0.1,3
