customer_id,gender,age,city,region,join_date,contract_type,payment_method,senior_citizen,partner,dependents,paperless_billing
C10279,Male,42,Suez,Suez,2023-08-14,One year,Mailed check,No,No,Yes,Yes
C10280,Female,36,Tanta,Delta,2022-11-11,One year,Bank transfer,No,Yes,No,Yes
C10281,Female,43,Ismailia,Suez,2023-04-20,One year,Electronic check,No,No,Yes,Yes
C10282,Male,51,Giza,Greater Cairo,2020-10-17,Month-to-month,Mailed check,No,No,No,Yes
C10283,Female,64,Hurghada,Red Sea,2023-11-27,Month-to-month,Electronic check,Yes,Yes,Yes,No
C10284,Male,24,Ismailia,Suez,2020-12-02,Two year,Bank transfer,No,Yes,No,Yes
C10285,Female,71,Tanta,Delta,2022-04-09,One year,Electronic check,No,No,Yes,Yes
C10286,Male,18,Aswan,Upper Egypt,2023-04-27,Month-to-month,Electronic check,No,No,Yes,Yes
C10287,Male,39,Assiut,Upper Egypt,2021-10-29,Month-to-month,Electronic check,No,No,No,Yes
C10288,Female,50,Suez,Suez,2020-08-21,Month-to-month,Credit card,No,No,Yes,Yes
C10289,Female,45,Giza,Greater Cairo,2021-05-03,Month-to-month,Electronic check,No,No,No,Yes
C10290,Female,33,Luxor,Upper Egypt,2021-01-15,Month-to-month,Bank transfer,No,Yes,Yes,Yes
C10291,Male,39,Alexandria,Delta,2021-10-06,Two year,Bank transfer,No,Yes,No,Yes
C10292,Female,35,Port Said,Suez,2022-11-01,One year,Mailed check,No,No,No,Yes
C10293,Male,33,Tanta,Delta,2021-08-21,Month-to-month,Electronic check,No,No,No,Yes
C10294,Male,53,Suez,Suez,2020-08-21,Month-to-month,Bank transfer,No,Yes,No,Yes
C10295,Female,46,Giza,Greater Cairo,2023-08-31,One year,Electronic check,No,No,No,Yes
C10296,Male,32,Aswan,Upper Egypt,2020-08-28,One year,Electronic check,No,No,No,Yes
C10297,Male,54,Tanta,Delta,2021-02-27,Two year,Bank transfer,No,Yes,No,No
C10298,Female,46,Mansoura,Delta,2023-03-18,Month-to-month,Credit card,No,Yes,Yes,No
C10299,Female,53,Cairo,Greater Cairo,2021-07-21,Two year,Electronic check,No,Yes,Yes,Yes
C10300,Male,50,Ismailia,Suez,2022-03-15,Month-to-month,Bank transfer,No,No,No,Yes
C10301,Male,30,Luxor,Upper Egypt,2022-11-21,One year,Bank transfer,No,No,No,Yes
C10302,Male,34,Hurghada,Red Sea,2020-07-09,One year,Mailed check,No,No,Yes,No
C10303,Female,52,Tanta,Delta,2022-05-29,Two year,Mailed check,No,No,No,Yes
C10304,Male,50,Suez,Suez,2022-09-20,One year,Credit card,No,Yes,Yes,Yes
C10305,Female,41,Cairo,Greater Cairo,2020-09-11,Two year,Electronic check,No,No,Yes,No
C10306,Male,43,Ismailia,Suez,2021-09-10,Month-to-month,Credit card,No,No,No,Yes
C10307,Male,59,Cairo,Greater Cairo,2022-03-22,One year,Bank transfer,No,No,Yes,Yes
C10308,Male,33,Tanta,Delta,2022-09-03,Month-to-month,Bank transfer,No,No,Yes,Yes
C10309,Female,49,Giza,Greater Cairo,2022-05-14,One year,Mailed check,No,Yes,Yes,Yes
C10310,Female,39,Mansoura,Delta,2020-10-07,Month-to-month,Credit card,No,Yes,Yes,Yes
C10311,Male,38,Suez,Suez,2023-08-24,Month-to-month,Mailed check,No,Yes,No,Yes
C10312,Female,57,Tanta,Delta,2020-06-26,Two year,Electronic check,Yes,No,No,No
C10313,Female,53,Alexandria,Delta,2021-05-22,Month-to-month,Electronic check,No,No,Yes,No
C10314,Female,53,Tanta,Delta,2022-11-26,One year,Electronic check,No,Yes,Yes,Yes
C10315,Male,60,Tanta,Delta,2022-10-20,One year,Electronic check,No,Yes,No,No
C10316,Male,42,Luxor,Upper Egypt,2023-03-10,Month-to-month,Bank transfer,No,No,Yes,Yes
C10317,Male,51,Cairo,Greater Cairo,2021-06-20,Month-to-month,Credit card,No,No,No,Yes
C10318,Female,37,Luxor,Upper Egypt,2023-12-08,Month-to-month,Bank transfer,No,Yes,No,Yes
C10319,Male,46,Port Said,Suez,2021-02-20,Two year,Electronic check,No,Yes,No,Yes
C10320,Male,40,Cairo,Greater Cairo,2021-05-15,Month-to-month,Mailed check,No,Yes,No,Yes
C10321,Male,43,Giza,Greater Cairo,2020-01-26,One year,Bank transfer,No,No,No,Yes
C10322,Male,50,Hurghada,Red Sea,2021-07-04,One year,Electronic check,No,No,No,Yes
C10323,Male,30,Mansoura,Delta,2023-03-26,One year,Mailed check,No,Yes,No,No
C10324,Male,71,Assiut,Upper Egypt,2020-11-18,Month-to-month,Electronic check,No,Yes,Yes,Yes
C10325,Male,27,Cairo,Greater Cairo,2020-01-26,Month-to-month,Mailed check,No,Yes,Yes,No
C10326,Male,25,Port Said,Suez,2023-09-04,Month-to-month,Electronic check,No,No,No,No
C10327,Female,58,Giza,Greater Cairo,2022-10-25,One year,Electronic check,No,Yes,No,Yes
C10328,Female,53,Mansoura,Delta,2021-09-28,Month-to-month,Bank transfer,Yes,Yes,No,Yes
C10329,Female,50,Hurghada,Red Sea,2023-06-29,Month-to-month,Mailed check,No,Yes,Yes,Yes
C10330,Female,50,Cairo,Greater Cairo,2021-04-22,One year,Bank transfer,No,Yes,No,Yes
C10331,Female,41,Hurghada,Red Sea,2021-09-21,Month-to-month,Bank transfer,No,No,Yes,No
C10332,Male,29,Hurghada,Red Sea,2021-07-27,Month-to-month,Credit card,No,No,No,Yes
C10333,Male,43,Suez,Suez,2020-07-14,Month-to-month,Bank transfer,No,Yes,No,Yes
C10334,Male,32,Tanta,Delta,2021-08-20,Month-to-month,Electronic check,No,No,No,Yes
C10335,Male,55,Giza,Greater Cairo,2021-02-19,Month-to-month,Credit card,Yes,Yes,Yes,Yes
C10336,Female,39,Luxor,Upper Egypt,2020-09-04,One year,Credit card,No,No,No,Yes
C10337,Male,30,Giza,Greater Cairo,2020-11-18,Two year,Electronic check,No,Yes,Yes,No
C10338,Female,37,Alexandria,Delta,2020-07-05,One year,Credit card,No,Yes,No,Yes
C10339,Male,47,Cairo,Greater Cairo,2022-04-08,Two year,Bank transfer,No,Yes,No,Yes
C10340,Male,34,Giza,Greater Cairo,2020-01-25,Month-to-month,Credit card,No,Yes,No,Yes
C10341,Male,30,Suez,Suez,2023-04-15,Month-to-month,Credit card,Yes,Yes,Yes,No
C10342,Female,45,Alexandria,Delta,2020-07-07,Two year,Credit card,No,Yes,No,Yes
C10343,Female,45,Hurghada,Red Sea,2022-03-19,Month-to-month,Mailed check,No,No,Yes,No
C10344,Female,34,Mansoura,Delta,2022-07-02,Two year,Electronic check,No,Yes,No,Yes
C10345,Female,35,Cairo,Greater Cairo,2020-06-28,Month-to-month,Electronic check,No,Yes,Yes,No
C10346,Female,45,Aswan,Upper Egypt,2023-01-20,One year,Mailed check,No,No,No,Yes
C10347,Male,21,Assiut,Upper Egypt,2023-05-07,Month-to-month,Credit card,No,Yes,No,Yes
C10348,Male,22,Alexandria,Delta,2020-07-24,Month-to-month,Electronic check,No,Yes,Yes,Yes
C10349,Female,31,Assiut,Upper Egypt,2020-12-21,Month-to-month,Bank transfer,No,No,Yes,Yes
C10350,Female,39,Suez,Suez,2023-02-28,Month-to-month,Credit card,No,No,No,Yes
C10351,Male,46,Giza,Greater Cairo,2020-04-25,Month-to-month,Electronic check,No,Yes,No,No
C10352,Male,62,Alexandria,Delta,2021-11-28,One year,Credit card,No,No,Yes,Yes
C10353,Male,54,Giza,Greater Cairo,2022-12-13,Two year,Credit card,No,No,Yes,Yes
C10354,Female,39,Alexandria,Delta,2020-11-18,One year,Mailed check,No,No,No,Yes
C10355,Female,41,Tanta,Delta,2023-09-25,One year,Electronic check,No,No,Yes,Yes
C10356,Male,27,Hurghada,Red Sea,2023-03-19,Month-to-month,Credit card,No,Yes,Yes,Yes
C10357,Male,41,Ismailia,Suez,2023-03-04,Month-to-month,Mailed check,No,Yes,Yes,Yes
C10358,Female,37,Alexandria,Delta,2023-07-26,Two year,Electronic check,No,No,No,Yes
C10359,Male,46,Tanta,Delta,2023-11-20,Month-to-month,Electronic check,Yes,Yes,Yes,Yes
C10360,Female,30,Alexandria,Delta,2022-04-27,Month-to-month,Mailed check,No,Yes,No,No
C10361,Male,49,Alexandria,Delta,2022-07-13,Month-to-month,Credit card,No,No,No,No
C10362,Male,63,Assiut,Upper Egypt,2020-12-14,Two year,Electronic check,Yes,Yes,No,Yes
C10363,Female,40,Hurghada,Red Sea,2020-03-04,Month-to-month,Bank transfer,No,No,Yes,Yes
C10364,Female,47,Tanta,Delta,2021-01-24,Month-to-month,Bank transfer,No,No,No,Yes
C10365,Male,51,Cairo,Greater Cairo,2022-03-15,One year,Credit card,Yes,No,Yes,Yes
C10366,Female,36,Ismailia,Suez,2023-07-04,One year,Electronic check,Yes,Yes,No,No
C10367,Female,45,Giza,Greater Cairo,2021-09-23,One year,Mailed check,No,No,Yes,Yes
C10368,Female,42,Alexandria,Delta,2022-01-29,Two year,Mailed check,No,No,No,Yes
C10369,Male,43,Mansoura,Delta,2023-03-01,Month-to-month,Bank transfer,No,Yes,No,No
C10370,Female,31,Suez,Suez,2021-04-10,One year,Credit card,No,No,No,Yes
C10371,Male,42,Aswan,Upper Egypt,2021-09-04,Month-to-month,Credit card,No,Yes,Yes,No
C10372,Female,48,Alexandria,Delta,2020-12-08,Two year,Credit card,Yes,No,Yes,No
C10373,Female,62,Tanta,Delta,2023-07-08,Month-to-month,Bank transfer,No,Yes,Yes,Yes
C10374,Female,55,Port Said,Suez,2021-10-29,Two year,Mailed check,No,Yes,No,Yes
C10375,Male,72,Alexandria,Delta,2023-03-06,One year,Bank transfer,No,Yes,Yes,No
C10376,Female,31,Luxor,Upper Egypt,2021-06-24,Month-to-month,Mailed check,No,Yes,Yes,Yes
C10377,Male,54,Suez,Suez,2023-05-31,One year,Mailed check,No,No,Yes,Yes
C10378,Female,44,Mansoura,Delta,2022-02-01,Month-to-month,Credit card,No,No,No,No
C10379,Male,72,Tanta,Delta,2020-10-02,Month-to-month,Bank transfer,No,No,No,Yes
C10380,Male,30,Tanta,Delta,2022-06-23,Month-to-month,Credit card,No,No,Yes,Yes
C10381,Male,30,Giza,Greater Cairo,2021-09-29,One year,Mailed check,No,Yes,Yes,Yes
C10382,Male,33,Cairo,Greater Cairo,2021-05-25,Month-to-month,Electronic check,No,Yes,No,Yes
C10383,Female,18,Port Said,Suez,2022-03-23,One year,Electronic check,Yes,No,No,Yes
C10384,Male,34,Aswan,Upper Egypt,2023-04-16,One year,Mailed check,No,No,Yes,Yes
C10385,Female,31,Cairo,Greater Cairo,2020-11-29,Two year,Credit card,No,Yes,Yes,Yes
C10386,Female,44,Ismailia,Suez,2022-04-18,Month-to-month,Credit card,No,Yes,No,No
C10387,Male,46,Suez,Suez,2020-01-18,Month-to-month,Bank transfer,No,No,No,No
C10388,Female,68,Aswan,Upper Egypt,2021-05-31,Month-to-month,Electronic check,No,No,Yes,Yes
C10389,Female,55,Port Said,Suez,2023-08-18,One year,Electronic check,No,No,Yes,Yes
C10390,Female,33,Ismailia,Suez,2021-10-27,Two year,Electronic check,No,No,Yes,Yes
C10391,Male,29,Cairo,Greater Cairo,2023-05-13,Month-to-month,Electronic check,Yes,Yes,No,No
C10392,Female,48,Luxor,Upper Egypt,2022-04-08,Month-to-month,Electronic check,No,Yes,No,Yes
C10393,Male,23,Ismailia,Suez,2022-12-30,One year,Mailed check,No,No,No,No
C10394,Male,67,Mansoura,Delta,2020-07-18,Month-to-month,Bank transfer,No,Yes,No,Yes
C10395,Male,58,Assiut,Upper Egypt,2021-04-02,One year,Electronic check,No,No,No,Yes
C10396,Female,35,Aswan,Upper Egypt,2020-08-29,Month-to-month,Credit card,No,Yes,No,No
C10397,Male,18,Ismailia,Suez,2022-02-20,One year,Mailed check,No,Yes,Yes,No
C10398,Female,60,Luxor,Upper Egypt,2023-03-12,Two year,Credit card,Yes,Yes,Yes,Yes
C10399,Male,40,Assiut,Upper Egypt,2023-07-23,Month-to-month,Mailed check,No,Yes,Yes,Yes
C10400,Male,59,Alexandria,Delta,2023-06-12,Month-to-month,Mailed check,No,No,No,Yes
C10401,Male,19,Hurghada,Red Sea,2022-02-03,Two year,Credit card,No,Yes,Yes,Yes
C10402,Male,33,Tanta,Delta,2023-11-21,Two year,Electronic check,Yes,No,Yes,Yes
C10403,Male,42,Mansoura,Delta,2021-08-18,Month-to-month,Bank transfer,No,No,Yes,Yes
C10404,Female,42,Assiut,Upper Egypt,2021-01-20,Month-to-month,Credit card,No,Yes,Yes,Yes
C10405,Male,35,Tanta,Delta,2020-02-14,One year,Electronic check,No,Yes,No,No
C10406,Female,50,Port Said,Suez,2023-06-30,Month-to-month,Credit card,No,Yes,Yes,Yes
C10407,Female,27,Aswan,Upper Egypt,2022-02-17,Month-to-month,Electronic check,No,Yes,Yes,Yes
C10408,Male,40,Ismailia,Suez,2022-12-01,Month-to-month,Bank transfer,Yes,Yes,Yes,Yes
C10409,Male,43,Aswan,Upper Egypt,2021-02-10,One year,Credit card,No,Yes,No,Yes
C10410,Female,49,Alexandria,Delta,2020-03-21,One year,Credit card,No,No,No,Yes
C10411,Male,51,Ismailia,Suez,2020-07-01,Two year,Credit card,No,Yes,Yes,Yes
C10412,Male,26,Hurghada,Red Sea,2020-07-26,Two year,Bank transfer,No,No,No,Yes
C10413,Male,20,Alexandria,Delta,2020-03-21,Two year,Mailed check,No,No,Yes,Yes
C10414,Male,59,Cairo,Greater Cairo,2020-10-10,One year,Electronic check,No,No,No,No
C10415,Male,46,Assiut,Upper Egypt,2021-12-02,Month-to-month,Mailed check,No,No,No,Yes
C10416,Female,31,Luxor,Upper Egypt,2023-08-21,Two year,Electronic check,Yes,Yes,Yes,Yes
C10417,Female,63,Suez,Suez,2023-10-21,Month-to-month,Bank transfer,No,Yes,Yes,Yes
C10418,Female,43,Giza,Greater Cairo,2022-04-22,Month-to-month,Electronic check,No,Yes,Yes,No
C10419,Female,58,Port Said,Suez,2022-12-07,One year,Bank transfer,No,Yes,No,Yes
C10420,Female,42,Alexandria,Delta,2023-02-17,Two year,Bank transfer,Yes,Yes,No,No
C10421,Male,70,Giza,Greater Cairo,2022-10-03,Month-to-month,Electronic check,No,Yes,No,Yes
C10422,Male,66,Giza,Greater Cairo,2022-07-29,Month-to-month,Bank transfer,Yes,No,No,Yes
C10423,Female,38,Hurghada,Red Sea,2023-08-31,Month-to-month,Mailed check,Yes,Yes,Yes,No
C10424,Female,55,Port Said,Suez,2023-02-25,Month-to-month,Bank transfer,No,No,Yes,No
C10425,Female,51,Assiut,Upper Egypt,2023-02-21,One year,Bank transfer,No,No,No,Yes
C10426,Male,61,Cairo,Greater Cairo,2021-11-30,Month-to-month,Bank transfer,No,No,Yes,Yes
C10427,Male,28,Aswan,Upper Egypt,2020-10-14,Two year,Bank transfer,No,No,Yes,Yes
C10428,Female,51,Tanta,Delta,2022-07-25,Two year,Electronic check,No,No,Yes,No
C10429,Male,56,Aswan,Upper Egypt,2022-07-25,One year,Credit card,Yes,No,Yes,Yes
C10430,Male,18,Port Said,Suez,2022-06-05,Two year,Mailed check,No,Yes,Yes,Yes
C10431,Male,25,Giza,Greater Cairo,2022-03-04,One year,Bank transfer,No,No,No,No
C10432,Male,18,Mansoura,Delta,2022-03-25,Two year,Credit card,No,Yes,Yes,Yes
C10433,Female,38,Hurghada,Red Sea,2023-01-26,Two year,Bank transfer,No,Yes,Yes,Yes
C10434,Female,52,Ismailia,Suez,2021-12-08,Two year,Electronic check,No,Yes,No,Yes
C10435,Female,63,Port Said,Suez,2022-09-10,One year,Credit card,No,No,No,No
C10436,Male,43,Cairo,Greater Cairo,2022-02-19,Month-to-month,Bank transfer,No,Yes,No,Yes
C10437,Male,64,Cairo,Greater Cairo,2023-11-15,One year,Electronic check,No,No,No,Yes
C10438,Male,22,Hurghada,Red Sea,2023-08-18,One year,Electronic check,No,No,Yes,No
C10439,Female,18,Luxor,Upper Egypt,2023-11-04,Month-to-month,Bank transfer,Yes,No,Yes,Yes
C10440,Female,41,Tanta,Delta,2023-07-21,One year,Bank transfer,No,Yes,Yes,Yes
C10441,Male,47,Ismailia,Suez,2020-06-01,Month-to-month,Electronic check,No,No,Yes,Yes
C10442,Female,41,Alexandria,Delta,2020-11-25,One year,Electronic check,No,Yes,Yes,Yes
C10443,Female,18,Suez,Suez,2020-04-14,One year,Bank transfer,No,No,No,No
C10444,Female,40,Giza,Greater Cairo,2023-12-20,Month-to-month,Electronic check,No,Yes,Yes,Yes
C10445,Female,23,Giza,Greater Cairo,2021-12-16,Month-to-month,Electronic check,No,No,No,Yes
C10446,Female,51,Port Said,Suez,2023-08-22,Month-to-month,Bank transfer,No,Yes,Yes,Yes
C10447,Female,47,Luxor,Upper Egypt,2020-08-20,Month-to-month,Bank transfer,No,No,No,Yes
C10448,Female,28,Ismailia,Suez,2021-01-29,Month-to-month,Electronic check,Yes,Yes,Yes,Yes
C10449,Male,34,Ismailia,Suez,2022-05-18,Two year,Electronic check,No,No,Yes,Yes
C10450,Male,27,Cairo,Greater Cairo,2022-07-29,One year,Electronic check,Yes,Yes,No,Yes
C10451,Male,41,Mansoura,Delta,2022-04-14,Month-to-month,Bank transfer,No,Yes,No,Yes
C10452,Male,55,Ismailia,Suez,2023-06-20,Month-to-month,Bank transfer,Yes,Yes,No,No
C10453,Male,28,Mansoura,Delta,2023-11-05,Month-to-month,Electronic check,No,No,No,Yes
C10454,Male,49,Aswan,Upper Egypt,2020-11-16,One year,Electronic check,No,No,Yes,Yes
C10455,Female,34,Cairo,Greater Cairo,2023-02-07,Two year,Electronic check,Yes,No,Yes,Yes
C10456,Female,30,Tanta,Delta,2022-04-25,Two year,Credit card,Yes,Yes,Yes,Yes
C10457,Female,40,Tanta,Delta,2020-08-22,Month-to-month,Credit card,No,No,Yes,Yes
C10458,Male,27,Mansoura,Delta,2020-07-20,Month-to-month,Bank transfer,No,No,Yes,Yes
C10459,Male,34,Giza,Greater Cairo,2021-08-06,One year,Credit card,No,No,No,Yes
C10460,Female,25,Hurghada,Red Sea,2023-04-11,Month-to-month,Bank transfer,No,No,Yes,Yes
C10461,Male,69,Tanta,Delta,2023-08-05,Month-to-month,Credit card,Yes,No,No,Yes
C10462,Female,42,Mansoura,Delta,2022-09-24,One year,Electronic check,No,No,Yes,No
C10463,Male,32,Mansoura,Delta,2023-07-07,Month-to-month,Electronic check,Yes,Yes,No,Yes
C10464,Male,44,Cairo,Greater Cairo,2023-02-03,Month-to-month,Credit card,No,Yes,No,Yes
C10465,Female,40,Alexandria,Delta,2022-08-09,Month-to-month,Electronic check,No,Yes,Yes,No
C10466,Male,38,Port Said,Suez,2020-10-14,Month-to-month,Electronic check,No,Yes,No,No
C10467,Male,50,Tanta,Delta,2022-09-25,Month-to-month,Electronic check,No,Yes,No,Yes
C10468,Female,52,Cairo,Greater Cairo,2020-03-22,Two year,Electronic check,No,No,No,Yes
C10469,Male,34,Luxor,Upper Egypt,2023-08-31,Month-to-month,Bank transfer,No,Yes,No,Yes
C10470,Male,33,Port Said,Suez,2022-04-11,Month-to-month,Credit card,No,No,Yes,Yes
C10471,Male,38,Aswan,Upper Egypt,2020-12-05,Month-to-month,Mailed check,No,Yes,Yes,Yes
C10472,Male,18,Ismailia,Suez,2021-04-16,Month-to-month,Electronic check,Yes,No,No,Yes
C10473,Male,20,Ismailia,Suez,2022-04-21,Month-to-month,Electronic check,No,Yes,Yes,Yes
C10474,Male,61,Suez,Suez,2020-10-27,Month-to-month,Electronic check,No,No,Yes,No
C10475,Female,65,Giza,Greater Cairo,2021-03-19,Month-to-month,Credit card,No,Yes,Yes,No
C10476,Male,38,Suez,Suez,2021-01-07,One year,Mailed check,No,No,No,Yes
C10477,Male,50,Tanta,Delta,2022-02-13,Month-to-month,Electronic check,No,No,Yes,Yes
C10478,Male,46,Aswan,Upper Egypt,2023-06-13,One year,Credit card,No,Yes,Yes,Yes
C10479,Male,80,Suez,Suez,2023-01-09,Two year,Credit card,No,No,No,Yes
C10480,Male,57,Hurghada,Red Sea,2022-12-21,Month-to-month,Credit card,No,No,No,Yes
C10481,Male,40,Luxor,Upper Egypt,2020-10-01,Month-to-month,Credit card,No,Yes,No,Yes
C10482,Female,28,Mansoura,Delta,2021-01-22,Month-to-month,Bank transfer,Yes,Yes,Yes,Yes
C10483,Male,19,Hurghada,Red Sea,2021-10-08,Month-to-month,Electronic check,No,No,No,No
C10484,Female,44,Suez,Suez,2022-01-18,One year,Credit card,No,Yes,No,Yes
C10485,Female,31,Alexandria,Delta,2022-01-28,One year,Mailed check,No,No,No,Yes
C10486,Male,22,Hurghada,Red Sea,2021-04-15,Month-to-month,Bank transfer,No,Yes,No,No
C10487,Male,32,Alexandria,Delta,2022-03-07,Two year,Electronic check,Yes,Yes,No,No
C10488,Female,26,Giza,Greater Cairo,2020-05-11,Month-to-month,Mailed check,No,No,No,Yes
C10489,Female,65,Hurghada,Red Sea,2023-05-08,Month-to-month,Credit card,No,No,No,Yes
C10490,Female,54,Tanta,Delta,2020-03-09,One year,Mailed check,No,Yes,Yes,Yes
C10491,Male,41,Alexandria,Delta,2020-06-26,Two year,Credit card,No,No,No,Yes
C10492,Male,62,Hurghada,Red Sea,2023-12-12,Month-to-month,Electronic check,No,No,No,No
C10493,Female,43,Tanta,Delta,2023-05-26,Two year,Mailed check,No,Yes,No,Yes
C10494,Male,29,Port Said,Suez,2020-05-28,Month-to-month,Electronic check,Yes,No,No,Yes
C10495,Female,63,Suez,Suez,2022-09-17,One year,Bank transfer,No,No,No,No
C10496,Male,49,Aswan,Upper Egypt,2020-08-26,Month-to-month,Mailed check,No,Yes,Yes,No
C10497,Female,27,Assiut,Upper Egypt,2022-11-23,One year,Bank transfer,No,No,Yes,Yes
C10498,Female,39,Giza,Greater Cairo,2023-02-09,Two year,Mailed check,No,No,Yes,No
C10499,Male,29,Aswan,Upper Egypt,2021-02-12,Month-to-month,Electronic check,No,Yes,Yes,No
C10500,Female,22,Alexandria,Delta,2020-08-06,Month-to-month,Electronic check,No,No,Yes,Yes
C10501,Male,54,Aswan,Upper Egypt,2022-01-30,One year,Mailed check,No,No,No,Yes
C10502,Female,68,Luxor,Upper Egypt,2021-03-30,One year,Electronic check,No,No,No,No
C10503,Male,22,Port Said,Suez,2021-12-12,Month-to-month,Bank transfer,No,Yes,No,Yes
C10504,Male,49,Cairo,Greater Cairo,2023-10-12,Month-to-month,Bank transfer,No,No,Yes,Yes
C10505,Male,32,Mansoura,Delta,2022-08-23,Two year,Mailed check,No,No,Yes,Yes
C10506,Female,35,Assiut,Upper Egypt,2022-03-31,Month-to-month,Electronic check,Yes,Yes,Yes,Yes
C10507,Male,33,Port Said,Suez,2022-06-04,Two year,Electronic check,No,Yes,No,No
C10508,Male,29,Luxor,Upper Egypt,2022-10-20,Month-to-month,Credit card,No,No,No,Yes
C10509,Male,42,Luxor,Upper Egypt,2020-07-21,One year,Electronic check,No,No,Yes,Yes
C10510,Female,30,Mansoura,Delta,2022-01-09,Month-to-month,Bank transfer,No,No,Yes,Yes
C10511,Female,45,Ismailia,Suez,2023-05-25,Month-to-month,Bank transfer,No,Yes,No,Yes
C10512,Female,41,Hurghada,Red Sea,2022-07-04,Two year,Mailed check,No,Yes,Yes,Yes
C10513,Female,38,Luxor,Upper Egypt,2023-07-16,One year,Mailed check,No,Yes,Yes,Yes
C10514,Female,29,Assiut,Upper Egypt,2023-08-30,Month-to-month,Electronic check,No,No,No,No
C10515,Female,33,Hurghada,Red Sea,2023-04-17,One year,Mailed check,No,Yes,Yes,Yes
C10516,Female,52,Hurghada,Red Sea,2023-12-06,One year,Electronic check,No,Yes,Yes,No
C10517,Female,49,Port Said,Suez,2020-04-20,Month-to-month,Mailed check,No,Yes,Yes,Yes
C10518,Male,28,Giza,Greater Cairo,2023-09-03,Two year,Mailed check,No,No,No,Yes
C10519,Male,43,Port Said,Suez,2020-12-15,Month-to-month,Bank transfer,No,No,No,Yes
C10520,Female,52,Port Said,Suez,2022-06-30,Month-to-month,Credit card,No,No,No,Yes
C10521,Female,18,Assiut,Upper Egypt,2022-09-13,One year,Credit card,No,No,No,Yes
C10522,Female,49,Cairo,Greater Cairo,2020-01-01,One year,Bank transfer,Yes,No,No,Yes
C10523,Female,32,Aswan,Upper Egypt,2021-09-05,Month-to-month,Mailed check,No,Yes,Yes,Yes
C10524,Male,49,Luxor,Upper Egypt,2023-02-22,Month-to-month,Electronic check,No,No,No,Yes
C10525,Male,31,Luxor,Upper Egypt,2023-07-04,Month-to-month,Credit card,No,No,No,Yes
C10526,Female,18,Luxor,Upper Egypt,2021-01-20,Two year,Electronic check,No,No,No,Yes
C10527,Female,19,Tanta,Delta,2021-10-18,Month-to-month,Electronic check,No,Yes,Yes,Yes
C10528,Male,42,Hurghada,Red Sea,2022-06-16,One year,Electronic check,Yes,No,Yes,Yes
C10529,Female,45,Aswan,Upper Egypt,2022-01-30,Month-to-month,Credit card,No,Yes,Yes,Yes
C10530,Female,29,Giza,Greater Cairo,2023-01-17,Month-to-month,Electronic check,No,No,Yes,Yes
C10531,Male,50,Luxor,Upper Egypt,2022-06-26,Month-to-month,Credit card,No,Yes,Yes,Yes
C10532,Female,18,Assiut,Upper Egypt,2020-11-20,One year,Electronic check,No,Yes,No,Yes
C10533,Female,41,Tanta,Delta,2022-01-08,Two year,Credit card,No,Yes,Yes,Yes
C10534,Female,25,Cairo,Greater Cairo,2020-12-08,One year,Bank transfer,No,Yes,Yes,No
C10535,Female,32,Hurghada,Red Sea,2023-05-06,Month-to-month,Credit card,No,No,Yes,Yes
C10536,Female,42,Ismailia,Suez,2020-05-02,Month-to-month,Bank transfer,No,Yes,Yes,Yes
C10537,Female,29,Port Said,Suez,2023-08-13,One year,Credit card,No,Yes,Yes,Yes
C10538,Female,36,Hurghada,Red Sea,2020-10-02,Month-to-month,Electronic check,No,No,No,Yes
