ticket_id,customer_id,open_date,close_date,category,priority,satisfaction_score,resolved,handling_time_hours
T394,C12734,2024-04-09,2024-04-09,Network,High,3,No,1
T395,C10005,2024-02-04,2024-02-05,Network,Medium,3,No,26
T396,C12525,2024-08-22,2024-08-22,Network,Low,3,No,11
T397,C14388,2024-03-25,2024-03-25,Billing,Low,3,Yes,4
T398,C13785,2024-04-18,2024-04-18,Billing,Low,4,Yes,7
T399,C13422,2024-11-20,2024-11-21,Technical,Low,4,Yes,24
T400,C14802,2024-08-26,2024-08-26,Billing,Medium,4,Yes,22
T401,C14709,2024-10-14,2024-10-14,Technical,Low,4,Yes,6
T402,C11015,2024-08-05,2024-08-05,Billing,Medium,5,Yes,10
T403,C13666,2024-12-10,2024-12-11,Billing,High,3,No,27
T404,C12036,2024-12-02,2024-12-04,Billing,Medium,4,Yes,68
T405,C14735,2024-08-02,2024-08-03,Technical,High,4,Yes,34
T406,C11698,2024-10-18,2024-10-19,Account,Medium,4,Yes,44
T407,C11618,2024-03-23,2024-03-23,Technical,Medium,1,Yes,18
T408,C12270,2024-02-14,2024-02-14,Technical,Medium,4,Yes,11
T409,C13509,2024-08-04,2024-08-04,Billing,Medium,4,Yes,13
T410,C10220,2024-01-05,2024-01-05,Network,Medium,2,No,6
T411,C10675,2024-04-11,2024-04-11,Network,Low,2,No,1
T412,C10078,2024-07-10,2024-07-10,Technical,Low,3,No,1
T413,C12896,2024-07-30,2024-07-30,Network,Low,3,Yes,19
T414,C12126,2024-03-09,2024-03-09,Account,Medium,4,Yes,11
T415,C12074,2024-02-26,2024-02-27,Billing,Low,2,Yes,27
T416,C12976,2024-04-24,2024-04-25,Technical,Critical,5,Yes,30
T417,C13083,2024-10-24,2024-10-24,Network,Low,1,Yes,16
T418,C14866,2024-09-28,2024-09-28,Account,Low,3,Yes,1
T419,C11288,2024-04-09,2024-04-09,Billing,Medium,2,No,3
T420,C10694,2024-05-04,2024-05-06,Network,High,3,Yes,62
T421,C11710,2024-05-27,2024-05-28,Network,Medium,5,No,34
T422,C10579,2024-08-07,2024-08-07,Network,Low,5,Yes,12
T423,C13255,2024-10-19,2024-10-19,Technical,Medium,3,Yes,13
T424,C10215,2024-01-18,2024-01-18,Network,Medium,3,No,1
T425,C10020,2024-11-13,2024-11-13,Technical,Low,5,Yes,12
T426,C12842,2024-08-21,2024-08-21,Network,Medium,1,Yes,10
T427,C11097,2024-05-08,2024-05-08,Technical,High,5,Yes,4
T428,C13573,2024-02-12,2024-02-12,Network,High,3,Yes,8
T429,C13675,2024-10-19,2024-10-20,Network,Critical,4,Yes,32
T430,C12261,2024-03-29,2024-03-29,Network,Medium,5,Yes,5
T431,C12425,2024-05-17,2024-05-17,Technical,Low,4,Yes,10
T432,C12748,2024-07-17,2024-07-17,Technical,Low,5,Yes,11
T433,C12271,2024-12-30,2024-12-31,Network,High,2,Yes,34
T434,C12687,2024-09-15,2024-09-15,Network,Medium,5,Yes,3
T435,C13083,2024-01-10,2024-01-10,Account,Medium,5,Yes,10
T436,C13549,2024-06-01,2024-06-01,Network,High,5,Yes,10
T437,C10305,2024-11-27,2024-11-29,Network,High,4,Yes,55
T438,C10208,2024-07-18,2024-07-18,Network,High,5,Yes,8
T439,C10525,2024-08-29,2024-08-29,Network,Critical,3,Yes,2
T440,C13723,2024-01-03,2024-01-03,Network,High,5,Yes,9
T441,C13199,2024-08-12,2024-08-12,Billing,Low,3,Yes,3
T442,C13129,2024-03-31,2024-03-31,Billing,Low,4,No,4
T443,C14646,2024-06-15,2024-06-16,Network,Medium,1,No,32
T444,C11171,2024-12-24,2024-12-26,Account,Medium,4,Yes,57
T445,C12132,2024-09-02,2024-09-02,Network,Critical,5,Yes,2
T446,C14010,2024-06-19,2024-06-19,Account,High,4,Yes,22
T447,C14670,2024-09-13,2024-09-13,Billing,Medium,3,Yes,7
T448,C14099,2024-05-22,2024-05-22,Network,Low,4,Yes,16
T449,C14997,2024-04-24,2024-04-24,Billing,Medium,4,Yes,5
T450,C11994,2024-04-22,2024-04-22,Network,High,5,Yes,3
T451,C10798,2024-12-28,2024-12-29,Network,Low,5,Yes,42
T452,C13318,2024-05-17,2024-05-20,Network,High,3,Yes,79
T453,C11042,2024-03-03,2024-03-04,Network,Medium,4,No,36
T454,C10002,2024-12-26,2024-12-27,Technical,Critical,1,Yes,26
T455,C11224,2024-03-31,2024-03-31,Billing,Low,2,Yes,8
T456,C13396,2024-08-10,2024-08-11,Network,Low,2,No,32
T457,C13901,2024-07-13,2024-07-13,Billing,Medium,2,Yes,21
T458,C14238,2024-08-11,2024-08-11,Billing,Low,3,Yes,9
T459,C13644,2024-08-28,2024-08-28,Account,Low,3,Yes,19
T460,C10241,2024-11-27,2024-11-28,Network,Low,4,Yes,26
T461,C13857,2024-08-08,2024-08-08,Billing,Medium,1,No,6
T462,C12860,2024-03-05,2024-03-05,Billing,Medium,3,Yes,1
T463,C12899,2024-08-07,2024-08-07,Network,High,5,Yes,12
T464,C13616,2024-09-12,2024-09-12,Network,Low,1,Yes,8
T465,C11525,2024-12-27,2024-12-27,Network,Low,1,Yes,20
T466,C13779,2024-03-25,2024-03-25,Technical,Medium,2,Yes,9
T467,C10590,2024-10-30,2024-10-30,Billing,Medium,3,Yes,12
T468,C13246,2024-02-06,2024-02-06,Technical,Low,2,Yes,7
T469,C12262,2024-10-03,2024-10-03,Network,Low,4,Yes,3
T470,C12018,2024-10-01,2024-10-01,Network,High,2,Yes,5
T471,C14407,2024-04-28,2024-04-28,Network,Medium,3,Yes,11
T472,C12351,2024-05-26,2024-05-30,Network,Low,4,Yes,102
T473,C12283,2024-05-20,2024-05-20,Billing,Low,5,Yes,3
T474,C13077,2024-02-29,2024-03-01,Technical,High,5,Yes,30
T475,C14145,2024-11-08,2024-11-08,Account,Medium,3,Yes,18
T476,C13611,2024-04-27,2024-04-27,Billing,High,2,Yes,10
T477,C10065,2024-11-18,2024-11-18,Network,High,5,Yes,4
T478,C12255,2024-06-07,2024-06-09,Billing,Medium,2,Yes,50
T479,C12672,2024-04-04,2024-04-04,Technical,Medium,3,No,4
T480,C13389,2024-03-10,2024-03-10,Technical,High,5,No,19
T481,C13932,2024-01-19,2024-01-19,Network,Low,1,Yes,4
T482,C12081,2024-03-22,2024-03-22,Billing,High,3,No,8
T483,C14403,2024-11-23,2024-11-23,Technical,High,4,Yes,8
T484,C13066,2024-04-04,2024-04-04,Technical,Low,3,Yes,8
T485,C11902,2024-03-28,2024-03-28,Network,High,4,Yes,5
T486,C13835,2024-07-24,2024-07-24,Billing,Low,4,Yes,1
T487,C12528,2024-03-26,2024-03-26,Network,High,5,Yes,11
T488,C10190,2024-10-20,2024-10-20,Technical,Low,2,Yes,1
T489,C10255,2024-08-02,2024-08-02,Technical,Low,4,No,6
T490,C14228,2024-01-14,2024-01-14,Billing,Medium,5,Yes,5
T491,C10684,2024-05-17,2024-05-17,Network,Low,4,Yes,7
T492,C14640,2024-03-25,2024-03-25,Billing,Medium,4,Yes,19
T493,C10734,2024-08-29,2024-08-29,Account,Low,2,Yes,4
T494,C10982,2024-10-12,2024-10-12,Network,High,5,No,1
T495,C14762,2024-04-02,2024-04-02,Network,Medium,4,Yes,1
T496,C13077,2024-11-17,2024-11-17,Billing,Low,3,Yes,5
T497,C14689,2024-09-22,2024-09-22,Billing,Medium,3,Yes,15
T498,C13570,2024-07-23,2024-07-23,Billing,Low,5,Yes,13
T499,C13097,2024-12-07,2024-12-10,Network,Medium,1,Yes,76
T500,C13495,2024-07-21,2024-07-21,Network,Medium,4,Yes,12
T501,C14190,2024-09-23,2024-09-23,Billing,Medium,2,No,7
T502,C14460,2024-11-22,2024-11-23,Network,High,5,No,45
T503,C11005,2024-02-26,2024-02-28,Billing,Critical,3,Yes,69
T504,C12819,2024-01-17,2024-01-19,Network,Low,3,Yes,52
T505,C14936,2024-07-01,2024-07-01,Network,High,2,Yes,19
T506,C12818,2024-02-22,2024-02-22,Billing,Critical,4,Yes,2
T507,C12975,2024-06-22,2024-06-22,Technical,Low,4,No,1
T508,C10097,2024-08-27,2024-08-27,Billing,High,5,Yes,1
T509,C12663,2024-08-29,2024-08-29,Network,Low,4,Yes,14
T510,C12712,2024-11-20,2024-11-21,Billing,High,4,Yes,30
T511,C12001,2024-06-24,2024-06-24,Billing,High,2,No,15
T512,C11983,2024-10-12,2024-10-12,Technical,Medium,5,Yes,10
T513,C10465,2024-11-15,2024-11-16,Account,Low,5,No,24
T514,C10958,2024-03-27,2024-03-27,Billing,Low,4,Yes,17
T515,C11472,2024-04-18,2024-04-18,Account,High,4,Yes,3
T516,C13390,2024-09-09,2024-09-09,Technical,Low,2,Yes,20
T517,C13538,2024-08-12,2024-08-12,Account,Medium,1,Yes,10
T518,C10788,2024-10-27,2024-10-27,Network,Low,1,Yes,23
T519,C12839,2024-12-24,2024-12-24,Network,Low,4,Yes,8
T520,C10370,2024-08-02,2024-08-02,Network,Low,3,Yes,14
T521,C14644,2024-04-09,2024-04-10,Billing,Low,5,Yes,43
T522,C14091,2024-12-20,2024-12-21,Billing,Low,3,Yes,36
T523,C14226,2024-04-17,2024-04-17,Technical,Medium,3,Yes,4
T524,C13930,2024-04-27,2024-04-29,Network,Medium,4,Yes,52
T525,C10816,2024-01-06,2024-01-06,Technical,Medium,3,No,23
T526,C14965,2024-10-13,2024-10-19,Account,Low,4,Yes,151
T527,C11671,2024-09-15,2024-09-15,Billing,Medium,4,Yes,9
T528,C13751,2024-09-29,2024-09-29,Network,Medium,1,Yes,5
T529,C10247,2024-02-03,2024-02-03,Billing,High,4,Yes,7
T530,C11184,2024-10-17,2024-10-17,Network,High,1,Yes,19
T531,C13793,2024-01-10,2024-01-10,Account,High,2,Yes,18
T532,C13506,2024-07-16,2024-07-16,Billing,Low,3,Yes,15
T533,C13876,2024-05-15,2024-05-15,Technical,Medium,1,No,1
T534,C13621,2024-06-23,2024-06-23,Account,Medium,5,Yes,6
T535,C14294,2024-03-18,2024-03-18,Billing,Medium,5,Yes,10
T536,C12657,2024-05-23,2024-05-23,Technical,Medium,3,Yes,18
T537,C12629,2024-06-16,2024-06-16,Network,High,3,Yes,12
T538,C10092,2024-09-03,2024-09-03,Network,Medium,4,Yes,7
T539,C14296,2024-06-10,2024-06-10,Technical,High,3,Yes,1
T540,C13663,2024-05-28,2024-05-28,Technical,Low,3,Yes,17
T541,C10822,2024-02-27,2024-02-27,Billing,Low,2,No,21
T542,C12968,2024-06-21,2024-06-21,Account,Medium,2,Yes,14
T543,C14065,2024-11-02,2024-11-02,Billing,High,4,No,4
T544,C12639,2024-04-03,2024-04-04,Technical,Low,4,Yes,24
T545,C10151,2024-04-25,2024-04-26,Network,Low,4,Yes,44
T546,C14969,2024-08-02,2024-08-02,Technical,High,5,Yes,2
T547,C13868,2024-11-30,2024-11-30,Network,High,1,Yes,1
T548,C12529,2024-12-21,2024-12-22,Technical,Medium,3,Yes,24
T549,C12265,2024-10-31,2024-10-31,Technical,Low,3,Yes,15
T550,C12944,2024-01-16,2024-01-16,Billing,Low,3,No,1
T551,C13105,2024-12-13,2024-12-13,Billing,Medium,1,Yes,6
T552,C11445,2024-09-04,2024-09-04,Billing,Low,5,Yes,14
T553,C10897,2024-07-09,2024-07-09,Network,Medium,4,No,11
T554,C13280,2024-04-23,2024-04-24,Billing,Critical,1,Yes,30
T555,C10370,2024-12-15,2024-12-17,Network,Low,5,Yes,70
T556,C12648,2024-02-10,2024-02-11,Billing,High,3,Yes,26
T557,C10961,2024-09-14,2024-09-17,Account,High,2,Yes,80
T558,C14308,2024-10-30,2024-10-30,Network,Low,3,Yes,8
T559,C11111,2024-08-04,2024-08-05,Account,Low,4,Yes,34
T560,C12064,2024-01-09,2024-01-10,Network,Low,3,No,34
T561,C10997,2024-05-18,2024-05-19,Network,Medium,1,Yes,25
T562,C12966,2024-10-12,2024-10-12,Account,Low,4,Yes,7
T563,C10620,2024-11-07,2024-11-07,Network,Medium,2,Yes,17
T564,C10503,2024-03-03,2024-03-03,Billing,Critical,5,Yes,12
T565,C10276,2024-02-10,2024-02-10,Network,Low,1,Yes,13
T566,C14053,2024-10-25,2024-10-25,Network,Medium,1,Yes,4
T567,C14843,2024-12-20,2024-12-20,Billing,Medium,4,Yes,5
T568,C13170,2024-07-26,2024-07-26,Billing,High,2,Yes,1
T569,C12587,2024-01-24,2024-01-27,Technical,Medium,1,No,85
T570,C10876,2024-02-18,2024-02-18,Network,Critical,1,Yes,2
T571,C13704,2024-08-18,2024-08-19,Technical,Low,4,Yes,43
T572,C14870,2024-01-06,2024-01-06,Account,Low,4,Yes,4
T573,C10696,2024-11-20,2024-11-21,Billing,Medium,1,Yes,38
T574,C11039,2024-07-10,2024-07-10,Network,Medium,1,Yes,10
T575,C11937,2024-11-28,2024-11-28,Billing,High,1,Yes,3
T576,C14925,2024-11-16,2024-11-16,Technical,Medium,4,Yes,19
T577,C13587,2024-04-11,2024-04-11,Network,Low,1,No,8
T578,C13358,2024-04-21,2024-04-24,Technical,Low,3,Yes,88
T579,C12028,2024-04-10,2024-04-10,Billing,High,5,Yes,12
T580,C10389,2024-01-26,2024-01-26,Network,Critical,5,No,1
T581,C11344,2024-10-26,2024-10-26,Technical,Low,4,Yes,4
T582,C12198,2024-03-01,2024-03-01,Billing,Critical,3,No,4
T583,C14278,2024-09-02,2024-09-02,Account,High,5,Yes,20
T584,C13089,2024-08-05,2024-08-05,Network,High,2,Yes,12
T585,C13916,2024-12-11,2024-12-11,Billing,High,4,No,8
T586,C12693,2024-06-17,2024-06-18,Network,Low,2,Yes,29
T587,C13555,2024-07-20,2024-07-21,Technical,High,5,Yes,25
T588,C13056,2024-09-14,2024-09-14,Network,Medium,5,Yes,1
T589,C10975,2024-03-14,2024-03-15,Account,Low,3,Yes,25
T590,C13779,2024-02-25,2024-02-26,Technical,Medium,5,Yes,36
T591,C13267,2024-11-08,2024-11-11,Technical,High,3,Yes,79
T592,C10280,2024-12-27,2024-12-29,Billing,Medium,1,Yes,52
T593,C11207,2024-04-01,2024-04-01,Technical,Low,3,Yes,17
T594,C10155,2024-10-25,2024-10-25,Network,Critical,4,Yes,17
T595,C14770,2024-11-21,2024-11-21,Technical,Medium,5,Yes,4
T596,C12757,2024-02-17,2024-02-17,Account,Low,2,Yes,19
T597,C10826,2024-03-21,2024-03-21,Network,Critical,3,Yes,6
T598,C11106,2024-01-02,2024-01-02,Technical,High,3,Yes,22
T599,C11561,2024-03-03,2024-03-03,Account,Medium,1,Yes,5
T600,C11140,2024-01-21,2024-01-21,Technical,Medium,4,Yes,14
T601,C14470,2024-09-01,2024-09-01,Billing,Medium,4,Yes,5
T602,C11392,2024-05-05,2024-05-06,Network,Medium,3,Yes,44
T603,C14911,2024-06-18,2024-06-21,Billing,Low,2,No,93
T604,C10156,2024-08-21,2024-08-21,Billing,High,5,No,10
T605,C14031,2024-12-28,2024-12-29,Account,Low,1,Yes,32
T606,C12946,2024-08-01,2024-08-01,Network,High,4,Yes,14
T607,C14486,2024-07-31,2024-08-02,Network,Low,4,Yes,68
T608,C13897,2024-10-08,2024-10-10,Network,Medium,1,Yes,56
T609,C11158,2024-01-03,2024-01-03,Account,Low,1,Yes,6
T610,C12939,2024-09-21,2024-09-21,Technical,Medium,3,Yes,3
T611,C12373,2024-07-14,2024-07-14,Network,Low,5,Yes,1
T612,C10652,2024-04-10,2024-04-10,Technical,Medium,4,Yes,14
T613,C10986,2024-10-16,2024-10-16,Network,Medium,5,Yes,5
T614,C10749,2024-08-13,2024-08-14,Billing,High,5,No,37
T615,C14457,2024-08-10,2024-08-10,Technical,High,1,Yes,5
T616,C13565,2024-02-15,2024-02-15,Network,Low,1,Yes,16
T617,C10240,2024-10-19,2024-10-20,Network,Low,4,Yes,24
T618,C12253,2024-12-03,2024-12-03,Technical,High,4,Yes,1
T619,C11457,2024-09-08,2024-09-09,Billing,High,2,No,26
T620,C14163,2024-05-03,2024-05-03,Account,Critical,1,Yes,15
T621,C14040,2024-12-27,2024-12-27,Billing,Low,3,Yes,10
T622,C11586,2024-02-16,2024-02-16,Network,Medium,3,Yes,4
T623,C14011,2024-03-13,2024-03-15,Network,Critical,1,Yes,49
T624,C12558,2024-10-07,2024-10-07,Network,Medium,5,Yes,1
T625,C12168,2024-04-26,2024-04-26,Network,Low,4,Yes,1
T626,C14105,2024-08-02,2024-08-03,Network,Medium,4,Yes,29
T627,C12715,2024-06-03,2024-06-03,Account,Low,5,Yes,7
T628,C12089,2024-10-27,2024-10-29,Network,Low,2,Yes,53
T629,C10997,2024-11-11,2024-11-14,Account,Critical,4,No,92
T630,C12149,2024-02-12,2024-02-12,Billing,Low,2,Yes,11
T631,C14556,2024-05-31,2024-05-31,Network,Critical,1,Yes,3
T632,C14069,2024-03-08,2024-03-10,Billing,Medium,5,Yes,68
T633,C10423,2024-08-14,2024-08-14,Network,High,3,Yes,13
T634,C10917,2024-11-21,2024-11-24,Network,High,3,Yes,89
T635,C14826,2024-03-25,2024-03-26,Billing,Medium,4,No,28
T636,C10945,2024-02-19,2024-02-20,Network,Medium,5,Yes,38
T637,C10461,2024-11-03,2024-11-04,Network,Low,3,Yes,26
T638,C10425,2024-08-04,2024-08-05,Network,Medium,3,Yes,47
T639,C11628,2024-07-17,2024-07-17,Billing,High,4,Yes,8
T640,C14405,2024-12-25,2024-12-26,Network,Critical,4,Yes,32
T641,C14380,2024-02-26,2024-02-26,Network,Low,4,No,19
T642,C10065,2024-01-29,2024-01-29,Technical,Medium,4,Yes,12
T643,C11311,2024-01-13,2024-01-13,Network,Low,5,No,1
T644,C11509,2024-06-26,2024-06-26,Network,Medium,3,Yes,5
T645,C13248,2024-07-03,2024-07-03,Billing,Medium,2,Yes,22
T646,C14358,2024-10-01,2024-10-01,Technical,High,5,Yes,3
T647,C12422,2024-04-18,2024-04-19,Technical,Critical,2,Yes,24
T648,C14100,2024-07-05,2024-07-06,Network,High,4,Yes,37
T649,C13107,2024-08-30,2024-08-31,Technical,Medium,5,Yes,26
T650,C10577,2024-06-21,2024-06-22,Account,High,1,Yes,36
T651,C14710,2024-12-05,2024-12-05,Account,Medium,4,Yes,4
T652,C13953,2024-11-20,2024-11-21,Technical,Critical,3,Yes,24
T653,C10447,2024-05-10,2024-05-10,Billing,Medium,1,Yes,4
T654,C12600,2024-04-30,2024-04-30,Billing,High,1,Yes,1
T655,C13133,2024-01-18,2024-01-19,Network,Medium,4,Yes,26
T656,C13711,2024-07-22,2024-07-22,Network,High,3,Yes,4
T657,C10259,2024-05-19,2024-05-20,Network,Low,1,Yes,31
T658,C10043,2024-11-17,2024-11-18,Technical,Low,2,Yes,33
T659,C14872,2024-10-29,2024-10-29,Network,Critical,1,Yes,2
T660,C14361,2024-06-22,2024-06-22,Network,Medium,2,Yes,15
T661,C14127,2024-02-11,2024-02-11,Billing,High,4,No,10
T662,C12091,2024-02-14,2024-02-15,Billing,Medium,3,Yes,31
T663,C11974,2024-11-27,2024-11-28,Billing,Medium,5,Yes,31
T664,C14215,2024-07-03,2024-07-04,Network,High,5,Yes,28
T665,C13846,2024-11-23,2024-11-23,Network,Low,3,Yes,14
T666,C12282,2024-09-24,2024-09-24,Billing,Low,4,Yes,1
T667,C11943,2024-03-31,2024-03-31,Technical,Low,2,Yes,13
T668,C13701,2024-03-23,2024-03-23,Billing,Critical,3,Yes,6
T669,C13049,2024-12-20,2024-12-20,Network,Low,5,Yes,6
T670,C13938,2024-01-12,2024-01-13,Network,High,3,No,37
T671,C14012,2024-07-06,2024-07-06,Billing,Low,3,Yes,7
T672,C12407,2024-05-18,2024-05-19,Technical,Medium,4,Yes,40
T673,C14705,2024-07-17,2024-07-17,Billing,Medium,4,Yes,6
T674,C13291,2024-10-01,2024-10-01,Technical,High,5,Yes,4
T675,C10708,2024-09-26,2024-09-28,Technical,Medium,1,Yes,66
T676,C11103,2024-10-08,2024-10-08,Account,Low,4,Yes,10
T677,C13396,2024-06-23,2024-06-23,Billing,High,4,Yes,7
T678,C12101,2024-01-19,2024-01-19,Network,Medium,5,Yes,9
T679,C12361,2024-02-13,2024-02-14,Network,Low,2,Yes,31
T680,C12105,2024-05-14,2024-05-14,Network,Low,2,Yes,13
T681,C10163,2024-04-07,2024-04-07,Billing,Medium,4,Yes,9
T682,C14544,2024-01-03,2024-01-04,Network,High,1,Yes,33
T683,C14064,2024-04-08,2024-04-08,Network,Medium,3,Yes,12
T684,C12550,2024-04-05,2024-04-05,Billing,Critical,3,Yes,4
T685,C14102,2024-09-24,2024-09-27,Account,Medium,5,Yes,91
T686,C13581,2024-06-16,2024-06-16,Billing,Critical,1,Yes,11
T687,C11198,2024-07-21,2024-07-21,Technical,Low,3,Yes,1
T688,C13580,2024-09-03,2024-09-03,Billing,Low,3,Yes,6
T689,C12332,2024-01-12,2024-01-12,Technical,Medium,3,Yes,16
T690,C11855,2024-06-17,2024-06-17,Billing,Low,2,Yes,1
T691,C10945,2024-11-02,2024-11-02,Network,Medium,4,Yes,14
T692,C13660,2024-04-04,2024-04-04,Billing,Medium,5,No,1
T693,C11941,2024-07-04,2024-07-04,Billing,Critical,5,Yes,2
T694,C14921,2024-02-19,2024-02-19,Technical,Low,4,Yes,1
T695,C10870,2024-12-17,2024-12-18,Network,Low,3,Yes,37
T696,C14704,2024-08-19,2024-08-19,Billing,High,4,Yes,8
T697,C14148,2024-06-15,2024-06-15,Network,Critical,5,Yes,18
T698,C13515,2024-11-25,2024-11-26,Technical,Low,5,Yes,35
T699,C11814,2024-07-09,2024-07-09,Technical,Medium,4,Yes,9
T700,C13482,2024-08-31,2024-08-31,Network,High,5,Yes,16
T701,C10974,2024-11-09,2024-11-09,Billing,Low,2,No,21
T702,C12421,2024-04-13,2024-04-13,Billing,Low,4,Yes,2
T703,C14063,2024-04-30,2024-05-02,Technical,High,3,Yes,50
T704,C13786,2024-07-25,2024-07-25,Billing,Low,3,Yes,9
T705,C10021,2024-03-12,2024-03-12,Technical,Critical,3,Yes,11
T706,C13299,2024-06-02,2024-06-02,Network,Low,2,Yes,17
T707,C13725,2024-10-15,2024-10-15,Billing,Medium,3,Yes,4
T708,C14897,2024-07-03,2024-07-04,Account,Medium,2,Yes,25
T709,C13741,2024-08-09,2024-08-09,Technical,Low,5,Yes,3
T710,C10686,2024-06-09,2024-06-10,Technical,Medium,1,Yes,26
T711,C12431,2024-08-16,2024-08-16,Billing,Low,3,Yes,1
T712,C11984,2024-07-13,2024-07-14,Technical,Medium,4,Yes,41
T713,C10504,2024-11-08,2024-11-08,Technical,Low,4,Yes,12
T714,C11999,2024-02-09,2024-02-11,Account,High,2,Yes,53
T715,C12249,2024-10-09,2024-10-09,Technical,Medium,4,Yes,8
T716,C14010,2024-11-06,2024-11-06,Account,Low,4,Yes,1
T717,C13076,2024-06-24,2024-06-24,Technical,High,2,Yes,10
T718,C10642,2024-12-14,2024-12-14,Network,Medium,5,Yes,5
T719,C12628,2024-12-03,2024-12-04,Billing,Low,1,Yes,32
T720,C14646,2024-12-30,2024-12-30,Technical,Low,2,Yes,1
T721,C13425,2024-01-21,2024-01-21,Account,High,4,Yes,2
T722,C14297,2024-11-09,2024-11-09,Technical,Low,2,Yes,15
T723,C11676,2024-08-02,2024-08-02,Network,Critical,4,Yes,1
T724,C13002,2024-10-22,2024-10-22,Billing,Medium,2,Yes,3
T725,C12952,2024-08-09,2024-08-09,Technical,Medium,2,No,9
T726,C13851,2024-06-22,2024-06-22,Network,Low,5,No,17
T727,C11946,2024-07-22,2024-07-22,Network,High,4,Yes,4
T728,C11437,2024-03-24,2024-03-24,Network,Medium,2,Yes,22
T729,C11497,2024-11-10,2024-11-10,Network,Medium,2,No,2
T730,C11326,2024-04-26,2024-04-26,Network,Medium,2,Yes,12
T731,C13850,2024-06-03,2024-06-03,Billing,Low,3,Yes,6
T732,C14818,2024-11-18,2024-11-18,Billing,Medium,4,Yes,2
T733,C14587,2024-12-18,2024-12-18,Network,Low,5,Yes,17
T734,C14324,2024-09-21,2024-09-21,Billing,Critical,2,Yes,3
T735,C10529,2024-04-23,2024-04-23,Account,Low,4,Yes,8
T736,C12154,2024-11-06,2024-11-08,Technical,Low,3,Yes,49
T737,C14219,2024-12-01,2024-12-01,Technical,Low,4,Yes,19
T738,C11624,2024-05-31,2024-06-02,Account,Medium,5,Yes,68
T739,C14108,2024-08-05,2024-08-05,Billing,Low,1,Yes,15
T740,C11700,2024-06-29,2024-07-02,Billing,High,1,Yes,72
T741,C11008,2024-03-30,2024-03-30,Technical,Medium,5,Yes,15
T742,C10602,2024-08-09,2024-08-09,Billing,High,5,Yes,1
T743,C14656,2024-11-25,2024-11-25,Account,Critical,4,Yes,11
T744,C14584,2024-09-24,2024-09-27,Network,Low,3,Yes,79
T745,C14176,2024-02-19,2024-02-20,Network,Medium,3,Yes,45
T746,C12088,2024-04-18,2024-04-18,Billing,Low,2,Yes,1
T747,C10376,2024-04-16,2024-04-16,Billing,Medium,4,Yes,4
T748,C10897,2024-09-08,2024-09-08,Technical,Medium,3,No,20
T749,C10611,2024-08-24,2024-08-24,Network,Low,3,No,5
T750,C13671,2024-12-18,2024-12-18,Technical,Critical,4,Yes,3
T751,C10988,2024-07-30,2024-08-01,Billing,High,5,Yes,57
T752,C11933,2024-02-29,2024-02-29,Network,Medium,5,No,1
T753,C14804,2024-07-21,2024-07-21,Billing,Medium,2,No,20
T754,C12499,2024-06-17,2024-06-18,Network,Medium,3,Yes,29
T755,C10060,2024-12-10,2024-12-10,Account,Low,1,Yes,14
T756,C13980,2024-07-20,2024-07-21,Billing,Low,1,Yes,31
T757,C12353,2024-11-10,2024-11-10,Network,Medium,3,Yes,1
T758,C12508,2024-02-06,2024-02-06,Network,Low,3,Yes,4
T759,C13675,2024-04-10,2024-04-10,Technical,Low,5,Yes,3
T760,C13996,2024-02-02,2024-02-02,Technical,High,4,Yes,21
T761,C12698,2024-11-30,2024-11-30,Billing,High,4,Yes,10
T762,C13482,2024-11-04,2024-11-04,Billing,Low,4,Yes,7
T763,C14180,2024-01-21,2024-01-21,Billing,Low,1,Yes,18
T764,C14948,2024-10-11,2024-10-11,Network,Medium,2,Yes,12
T765,C11249,2024-01-23,2024-01-23,Network,Critical,2,Yes,20
T766,C13545,2024-04-29,2024-04-30,Billing,Medium,3,Yes,32
T767,C10148,2024-07-21,2024-07-22,Network,Medium,5,No,41
T768,C11724,2024-07-29,2024-07-29,Network,Medium,5,Yes,20
T769,C14894,2024-04-16,2024-04-20,Billing,Medium,5,Yes,112
T770,C11192,2024-08-24,2024-08-27,Billing,High,1,Yes,79
T771,C10092,2024-02-03,2024-02-03,Technical,Low,2,Yes,13
T772,C10162,2024-09-04,2024-09-05,Network,Medium,5,No,28
T773,C14040,2024-11-12,2024-11-12,Billing,Medium,1,Yes,1
T774,C12321,2024-08-18,2024-08-18,Technical,Low,3,No,2
T775,C11932,2024-07-07,2024-07-07,Account,Critical,4,No,7
T776,C12948,2024-01-04,2024-01-04,Technical,Low,3,Yes,9
T777,C12049,2024-10-21,2024-10-21,Billing,Low,5,Yes,16
T778,C14050,2024-08-26,2024-08-26,Network,Medium,3,Yes,6
T779,C12633,2024-02-18,2024-02-18,Technical,High,4,Yes,12
T780,C13850,2024-12-06,2024-12-06,Network,Medium,4,Yes,23
T781,C14151,2024-05-12,2024-05-12,Account,Low,4,Yes,3
T782,C11600,2024-01-06,2024-01-06,Technical,Medium,2,Yes,15
T783,C11829,2024-10-22,2024-10-23,Technical,High,4,No,25
T784,C12492,2024-10-16,2024-10-16,Network,Medium,4,Yes,8
T785,C13686,2024-07-19,2024-07-19,Network,Critical,5,Yes,11
T786,C13834,2024-10-17,2024-10-18,Account,Low,2,Yes,27
