bill_id,customer_id,month,amount_due_egp,amount_paid_egp,late_days,payment_failures
B581,C10049,2024-05,397.0,397.0,3,0
B582,C10049,2024-06,397.1,317.68,0,0
B583,C10049,2024-07,423.41,423.41,1,0
B584,C10049,2024-08,414.4,331.52,13,1
B585,C10049,2024-09,421.71,421.71,0,0
B586,C10049,2024-10,395.05,395.05,2,0
B587,C10049,2024-11,417.48,417.48,0,0
B588,C10049,2024-12,435.98,348.78,9,1
B589,C10050,2024-01,619.72,619.72,11,0
B590,C10050,2024-02,575.11,575.11,2,0
B591,C10050,2024-03,602.7,602.7,0,0
B592,C10050,2024-04,624.81,624.81,1,0
B593,C10050,2024-05,620.62,310.31,6,1
B594,C10050,2024-06,628.68,628.68,1,0
B595,C10050,2024-07,613.86,613.86,0,0
B596,C10050,2024-08,602.38,602.38,1,0
B597,C10050,2024-09,636.76,636.76,1,0
B598,C10050,2024-10,607.94,607.94,3,0
B599,C10050,2024-11,612.86,612.86,0,0
B600,C10050,2024-12,627.21,627.21,0,0
B601,C10051,2024-01,372.33,372.33,0,0
B602,C10051,2024-02,356.68,356.68,5,0
B603,C10051,2024-03,364.51,364.51,4,0
B604,C10051,2024-04,367.67,183.84,8,1
B605,C10051,2024-05,364.18,364.18,0,0
B606,C10051,2024-06,370.48,370.48,0,0
B607,C10051,2024-07,388.17,388.17,1,0
B608,C10051,2024-08,361.65,361.65,0,0
B609,C10051,2024-09,384.04,384.04,4,0
B610,C10051,2024-10,378.93,378.93,1,0
B611,C10051,2024-11,394.56,394.56,1,0
B612,C10051,2024-12,368.16,368.16,0,0
B613,C10052,2024-01,184.39,184.39,0,0
B614,C10052,2024-02,153.24,153.24,1,0
B615,C10052,2024-03,173.98,173.98,4,0
B616,C10052,2024-04,175.73,175.73,1,0
B617,C10052,2024-05,178.26,178.26,5,0
B618,C10052,2024-06,174.92,174.92,0,0
B619,C10052,2024-07,177.99,177.99,7,0
B620,C10052,2024-08,172.17,172.17,1,0
B621,C10052,2024-09,164.65,82.33,12,1
B622,C10052,2024-10,178.39,178.39,4,0
B623,C10052,2024-11,184.82,184.82,0,0
B624,C10052,2024-12,149.52,149.52,0,0
B625,C10053,2024-01,716.69,716.69,2,0
B626,C10053,2024-02,713.33,356.67,13,1
B627,C10053,2024-03,708.02,708.02,0,0
B628,C10053,2024-04,684.76,684.76,0,0
B629,C10053,2024-05,683.81,683.81,1,0
B630,C10053,2024-06,706.8,706.8,5,0
B631,C10053,2024-07,646.73,646.73,1,0
B632,C10053,2024-08,717.7,717.7,3,0
B633,C10053,2024-09,703.52,703.52,0,0
B634,C10053,2024-10,694.15,694.15,0,0
B635,C10053,2024-11,715.55,715.55,0,0
B636,C10053,2024-12,706.69,706.69,3,0
B637,C10054,2024-01,328.03,328.03,2,0
B638,C10054,2024-02,293.81,293.81,1,0
B639,C10054,2024-03,326.93,326.93,0,0
B640,C10054,2024-04,327.06,327.06,3,0
B641,C10054,2024-05,312.23,312.23,10,0
B642,C10054,2024-06,279.55,279.55,0,0
B643,C10054,2024-07,282.67,282.67,0,0
B644,C10054,2024-08,324.19,324.19,2,0
B645,C10054,2024-09,338.17,338.17,6,0
B646,C10054,2024-10,330.52,330.52,1,0
B647,C10054,2024-11,324.66,324.66,1,0
B648,C10054,2024-12,317.57,317.57,2,0
B649,C10055,2024-01,382.65,382.65,4,0
B650,C10055,2024-02,410.05,410.05,1,0
B651,C10055,2024-03,395.31,197.66,14,1
B652,C10055,2024-04,404.63,404.63,1,0
B653,C10055,2024-05,390.84,390.84,2,0
B654,C10055,2024-06,393.36,393.36,4,0
B655,C10055,2024-07,391.95,391.95,2,0
B656,C10055,2024-08,402.66,402.66,2,0
B657,C10055,2024-09,402.41,402.41,0,0
B658,C10055,2024-10,361.92,361.92,1,0
B659,C10055,2024-11,382.15,382.15,0,0
B660,C10055,2024-12,417.2,417.2,1,0
B661,C10056,2024-01,255.22,255.22,0,0
B662,C10056,2024-02,235.31,235.31,1,0
B663,C10056,2024-03,276.96,138.48,6,1
B664,C10056,2024-04,276.15,276.15,1,0
B665,C10056,2024-05,274.98,274.98,0,0
B666,C10056,2024-06,293.21,293.21,1,0
B667,C10056,2024-07,283.78,283.78,0,0
B668,C10056,2024-08,273.59,273.59,0,0
B669,C10056,2024-09,271.52,271.52,2,0
B670,C10056,2024-10,291.14,291.14,3,0
B671,C10056,2024-11,276.23,276.23,4,0
B672,C10056,2024-12,278.56,278.56,2,0
B673,C10057,2024-01,539.53,539.53,6,0
B674,C10057,2024-02,545.23,436.18,6,1
B675,C10057,2024-03,557.27,557.27,0,0
B676,C10057,2024-04,555.86,555.86,5,0
B677,C10057,2024-05,548.61,548.61,6,0
B678,C10057,2024-06,564.02,564.02,1,0
B679,C10057,2024-07,565.59,565.59,0,0
B680,C10057,2024-08,530.27,530.27,0,0
B681,C10057,2024-09,545.61,545.61,3,0
B682,C10057,2024-10,557.74,557.74,0,0
B683,C10057,2024-11,556.12,556.12,0,0
B684,C10057,2024-12,531.32,531.32,1,0
B685,C10058,2024-01,161.97,161.97,2,0
B686,C10058,2024-02,228.54,228.54,1,0
B687,C10058,2024-03,218.23,218.23,1,0
B688,C10058,2024-04,249.25,249.25,2,0
B689,C10058,2024-05,222.01,222.01,1,0
B690,C10058,2024-06,218.43,218.43,1,0
B691,C10058,2024-07,223.97,223.97,0,0
B692,C10058,2024-08,234.84,234.84,0,0
B693,C10058,2024-09,233.78,233.78,4,0
B694,C10058,2024-10,233.8,233.8,1,0
B695,C10058,2024-11,208.45,208.45,0,0
B696,C10058,2024-12,240.21,240.21,2,0
B697,C10059,2024-01,441.78,441.78,0,0
B698,C10059,2024-02,426.1,426.1,4,0
B699,C10059,2024-03,446.38,446.38,1,0
B700,C10059,2024-04,452.67,452.67,1,0
B701,C10059,2024-05,465.59,465.59,5,0
B702,C10059,2024-06,453.85,453.85,2,0
B703,C10059,2024-07,427.7,213.85,2,0
B704,C10059,2024-08,445.85,445.85,2,0
B705,C10059,2024-09,434.86,434.86,3,0
B706,C10059,2024-10,448.63,448.63,2,0
B707,C10059,2024-11,465.87,465.87,2,0
B708,C10059,2024-12,444.47,444.47,0,0
B709,C10060,2024-01,323.01,323.01,0,0
B710,C10060,2024-02,323.01,323.01,5,0
B711,C10060,2024-03,324.43,324.43,5,0
B712,C10060,2024-04,310.4,310.4,11,0
B713,C10060,2024-05,300.68,300.68,6,0
B714,C10060,2024-06,313.99,313.99,0,0
B715,C10060,2024-07,318.2,318.2,1,0
B716,C10060,2024-08,320.88,0.0,11,1
B717,C10060,2024-09,290.6,0.0,9,1
B718,C10060,2024-10,340.4,340.4,0,0
B719,C10060,2024-11,317.53,317.53,0,0
B720,C10060,2024-12,325.82,325.82,3,0
B721,C10061,2024-01,321.75,0.0,7,1
B722,C10061,2024-02,318.26,254.61,13,1
B723,C10061,2024-03,335.88,335.88,3,0
B724,C10061,2024-04,322.34,322.34,0,0
B725,C10061,2024-05,329.31,329.31,4,0
B726,C10061,2024-06,332.55,332.55,0,0
B727,C10061,2024-07,329.2,329.2,2,0
B728,C10061,2024-08,313.71,313.71,0,0
B729,C10061,2024-09,300.87,300.87,4,0
B730,C10061,2024-10,337.21,337.21,1,0
B731,C10061,2024-11,308.45,308.45,1,0
B732,C10061,2024-12,323.92,0.0,8,1
B733,C10062,2024-01,321.76,321.76,0,0
B734,C10062,2024-02,318.02,318.02,3,0
B735,C10062,2024-03,311.21,311.21,0,0
B736,C10062,2024-04,310.27,310.27,0,0
B737,C10062,2024-05,314.44,314.44,1,0
B738,C10062,2024-06,307.6,246.08,8,1
B739,C10062,2024-07,314.4,314.4,0,0
B740,C10062,2024-08,302.1,302.1,0,0
B741,C10062,2024-09,281.73,281.73,0,0
B742,C10062,2024-10,314.27,314.27,0,0
B743,C10062,2024-11,317.89,317.89,2,0
B744,C10062,2024-12,304.89,304.89,2,0
B745,C10063,2024-01,627.2,627.2,0,0
B746,C10063,2024-02,638.02,0.0,7,1
B747,C10063,2024-03,642.55,642.55,0,0
B748,C10063,2024-04,636.12,636.12,3,0
B749,C10063,2024-05,616.81,616.81,1,0
B750,C10063,2024-06,623.98,623.98,4,0
B751,C10063,2024-07,635.19,635.19,3,0
B752,C10063,2024-08,622.12,622.12,1,0
B753,C10063,2024-09,625.6,625.6,0,0
B754,C10063,2024-10,609.23,609.23,0,0
B755,C10063,2024-11,634.33,634.33,7,0
B756,C10063,2024-12,623.05,498.44,11,1
B757,C10064,2024-01,327.69,327.69,0,0
B758,C10064,2024-02,307.46,307.46,1,0
B759,C10064,2024-03,325.58,325.58,1,0
B760,C10064,2024-04,319.02,319.02,1,0
B761,C10064,2024-05,335.33,335.33,2,0
B762,C10064,2024-06,321.91,321.91,6,0
B763,C10064,2024-07,344.24,344.24,1,0
B764,C10064,2024-08,288.98,288.98,7,0
B765,C10064,2024-09,312.88,312.88,0,0
B766,C10064,2024-10,318.26,318.26,4,0
B767,C10064,2024-11,308.3,308.3,1,0
B768,C10064,2024-12,315.69,252.55,9,1
B769,C10065,2024-01,352.2,352.2,0,0
B770,C10065,2024-02,369.26,184.63,14,1
B771,C10065,2024-03,368.97,368.97,1,0
B772,C10065,2024-04,362.37,362.37,1,0
B773,C10065,2024-05,366.25,366.25,6,0
B774,C10065,2024-06,387.21,387.21,7,0
B775,C10065,2024-07,371.13,371.13,7,0
B776,C10065,2024-08,347.5,278.0,6,1
B777,C10065,2024-09,364.77,364.77,3,0
B778,C10065,2024-10,349.89,349.89,1,0
B779,C10065,2024-11,344.62,344.62,0,0
B780,C10065,2024-12,373.47,373.47,1,0
B781,C10066,2024-01,433.75,433.75,0,0
B782,C10066,2024-02,415.89,415.89,1,0
B783,C10066,2024-03,407.35,407.35,0,0
B784,C10066,2024-04,421.23,421.23,0,0
B785,C10066,2024-05,421.29,421.29,5,0
B786,C10066,2024-06,445.9,445.9,0,0
B787,C10066,2024-07,430.33,430.33,3,0
B788,C10066,2024-08,447.98,447.98,3,0
B789,C10066,2024-09,450.91,450.91,1,0
B790,C10066,2024-10,422.77,422.77,2,0
B791,C10066,2024-11,421.82,421.82,0,0
B792,C10066,2024-12,445.86,445.86,0,0
B793,C10067,2024-01,307.52,307.52,0,0
B794,C10067,2024-02,280.62,280.62,1,0
B795,C10067,2024-03,292.48,292.48,11,0
B796,C10067,2024-04,301.07,301.07,0,0
B797,C10067,2024-05,277.04,277.04,0,0
B798,C10067,2024-06,281.54,281.54,1,0
B799,C10067,2024-07,259.9,259.9,3,0
B800,C10067,2024-08,299.41,299.41,1,0
B801,C10067,2024-09,269.99,269.99,4,0
B802,C10067,2024-10,271.56,271.56,1,0
B803,C10067,2024-11,292.12,292.12,0,0
B804,C10067,2024-12,290.46,290.46,1,0
B805,C10068,2024-01,387.71,387.71,1,0
B806,C10068,2024-02,371.13,371.13,3,0
B807,C10068,2024-03,395.75,395.75,1,0
B808,C10068,2024-04,373.5,373.5,0,0
B809,C10068,2024-05,408.51,408.51,5,0
B810,C10068,2024-06,382.4,382.4,0,0
B811,C10068,2024-07,396.04,396.04,1,0
B812,C10068,2024-08,377.37,377.37,0,0
B813,C10068,2024-09,401.1,401.1,3,0
B814,C10068,2024-10,385.31,385.31,0,0
B815,C10068,2024-11,394.81,394.81,0,0
B816,C10068,2024-12,375.21,375.21,0,0
B817,C10069,2024-01,838.37,670.7,6,1
B818,C10069,2024-02,850.77,850.77,0,0
B819,C10069,2024-03,846.24,846.24,0,0
B820,C10069,2024-04,821.92,821.92,2,0
B821,C10069,2024-05,839.17,839.17,0,0
B822,C10069,2024-06,823.79,823.79,2,0
B823,C10069,2024-07,852.81,852.81,0,0
B824,C10069,2024-08,813.55,813.55,1,0
B825,C10069,2024-09,831.25,831.25,3,0
B826,C10069,2024-10,823.35,411.68,15,1
B827,C10069,2024-11,825.79,825.79,1,0
B828,C10069,2024-12,824.49,824.49,0,0
B829,C10070,2024-01,585.04,585.04,1,0
B830,C10070,2024-02,588.73,588.73,0,0
B831,C10070,2024-03,572.17,572.17,0,0
B832,C10070,2024-04,567.68,567.68,0,0
B833,C10070,2024-05,567.9,567.9,1,0
B834,C10070,2024-06,551.24,551.24,0,0
B835,C10070,2024-07,572.35,572.35,1,0
B836,C10070,2024-08,550.66,550.66,0,0
B837,C10070,2024-09,579.28,579.28,2,0
B838,C10070,2024-10,562.75,562.75,0,0
B839,C10070,2024-11,577.77,577.77,0,0
B840,C10070,2024-12,546.03,546.03,0,0
B841,C10071,2024-01,213.17,213.17,3,0
B842,C10071,2024-02,249.85,0.0,3,0
B843,C10071,2024-03,248.9,248.9,0,0
B844,C10071,2024-04,229.93,229.93,1,0
B845,C10071,2024-05,225.21,225.21,1,0
B846,C10071,2024-06,222.93,222.93,1,0
B847,C10071,2024-07,248.53,248.53,2,0
B848,C10071,2024-08,234.89,234.89,0,0
B849,C10071,2024-09,251.33,251.33,1,0
B850,C10071,2024-10,244.8,244.8,1,0
B851,C10071,2024-11,234.54,234.54,6,0
B852,C10071,2024-12,226.79,226.79,0,0
B853,C10072,2024-01,596.64,298.32,9,1
B854,C10072,2024-02,591.55,591.55,0,0
B855,C10072,2024-03,593.81,593.81,1,0
B856,C10072,2024-04,593.77,593.77,1,0
B857,C10072,2024-05,583.54,583.54,0,0
B858,C10072,2024-06,598.73,598.73,6,0
B859,C10072,2024-07,590.92,0.0,0,0
B860,C10072,2024-08,594.63,594.63,1,0
B861,C10072,2024-09,580.16,580.16,1,0
B862,C10072,2024-10,563.47,563.47,1,0
B863,C10072,2024-11,586.77,586.77,0,0
B864,C10072,2024-12,552.32,552.32,3,0
B865,C10073,2024-01,170.81,170.81,0,0
B866,C10073,2024-02,197.85,197.85,8,0
B867,C10073,2024-03,189.66,189.66,2,0
B868,C10073,2024-04,205.49,205.49,1,0
B869,C10073,2024-05,179.69,179.69,0,0
B870,C10073,2024-06,189.68,189.68,0,0
B871,C10073,2024-07,204.26,204.26,1,0
B872,C10073,2024-08,188.41,188.41,2,0
B873,C10073,2024-09,186.89,186.89,4,0
B874,C10073,2024-10,165.2,165.2,0,0
B875,C10073,2024-11,193.51,193.51,0,0
B876,C10073,2024-12,182.63,182.63,2,0
B877,C10074,2024-01,292.7,292.7,0,0
B878,C10074,2024-02,312.98,312.98,0,0
B879,C10074,2024-03,292.22,292.22,3,0
B880,C10074,2024-04,292.54,292.54,1,0
B881,C10074,2024-05,315.81,315.81,0,0
B882,C10074,2024-06,296.01,296.01,0,0
B883,C10074,2024-07,317.12,317.12,6,0
B884,C10074,2024-08,306.74,306.74,0,0
B885,C10074,2024-09,302.3,302.3,0,0
B886,C10074,2024-10,312.51,312.51,1,0
B887,C10074,2024-11,297.19,297.19,0,0
B888,C10074,2024-12,295.64,295.64,2,0
B889,C10075,2024-01,569.58,569.58,0,0
B890,C10075,2024-02,575.96,575.96,1,0
B891,C10075,2024-03,538.66,538.66,0,0
B892,C10075,2024-04,531.08,531.08,2,0
B893,C10075,2024-05,529.88,529.88,2,0
B894,C10075,2024-06,555.16,277.58,12,1
B895,C10075,2024-07,555.84,0.0,7,1
B896,C10075,2024-08,559.07,559.07,2,0
B897,C10075,2024-09,568.02,568.02,0,0
B898,C10075,2024-10,558.35,0.0,0,0
B899,C10075,2024-11,574.37,574.37,2,0
B900,C10075,2024-12,550.0,550.0,1,0
B901,C10076,2024-01,315.52,315.52,0,0
B902,C10076,2024-02,311.25,311.25,4,0
B903,C10076,2024-03,301.95,301.95,1,0
B904,C10076,2024-04,304.43,152.22,12,1
B905,C10076,2024-05,291.7,291.7,2,0
B906,C10076,2024-06,307.8,307.8,6,0
B907,C10076,2024-07,312.61,312.61,3,0
B908,C10076,2024-08,326.45,326.45,8,0
B909,C10076,2024-09,298.38,298.38,0,0
B910,C10076,2024-10,265.06,212.05,13,1
B911,C10076,2024-11,302.37,302.37,1,0
B912,C10076,2024-12,289.19,289.19,1,0
B913,C10077,2024-01,371.22,371.22,0,0
B914,C10077,2024-02,360.64,360.64,6,0
B915,C10077,2024-03,338.21,338.21,0,0
B916,C10077,2024-04,375.73,375.73,1,0
B917,C10077,2024-05,371.04,371.04,9,0
B918,C10077,2024-06,384.93,384.93,0,0
B919,C10077,2024-07,359.3,359.3,2,0
B920,C10077,2024-08,366.01,366.01,1,0
B921,C10077,2024-09,355.09,355.09,0,0
B922,C10077,2024-10,365.78,182.89,0,0
B923,C10077,2024-11,354.8,354.8,0,0
B924,C10077,2024-12,380.91,380.91,2,0
B925,C10078,2024-01,165.04,165.04,0,0
B926,C10078,2024-02,240.02,0.0,11,1
B927,C10078,2024-03,239.36,239.36,1,0
B928,C10078,2024-04,239.29,239.29,0,0
B929,C10078,2024-05,231.77,231.77,2,0
B930,C10078,2024-06,222.57,222.57,0,0
B931,C10078,2024-07,238.03,238.03,3,0
B932,C10078,2024-08,233.5,233.5,6,0
B933,C10078,2024-09,187.13,187.13,0,0
B934,C10078,2024-10,236.11,236.11,2,0
B935,C10078,2024-11,238.59,238.59,2,0
B936,C10078,2024-12,235.46,235.46,4,0
B937,C10079,2024-01,398.12,398.12,2,0
B938,C10079,2024-02,405.51,405.51,0,0
B939,C10079,2024-03,383.68,383.68,1,0
B940,C10079,2024-04,389.88,389.88,2,0
B941,C10079,2024-05,391.69,391.69,3,0
B942,C10079,2024-06,401.32,401.32,0,0
B943,C10079,2024-07,375.32,375.32,1,0
B944,C10079,2024-08,384.44,0.0,13,1
B945,C10079,2024-09,397.71,397.71,0,0
B946,C10079,2024-10,391.76,391.76,0,0
B947,C10079,2024-11,405.59,405.59,1,0
B948,C10079,2024-12,375.77,0.0,11,1
B949,C10080,2024-01,257.33,257.33,2,0
B950,C10080,2024-02,265.46,265.46,3,0
B951,C10080,2024-03,249.47,249.47,1,0
B952,C10080,2024-04,243.36,243.36,2,0
B953,C10080,2024-05,262.2,262.2,1,0
B954,C10080,2024-06,277.24,277.24,2,0
B955,C10080,2024-07,248.47,248.47,2,0
B956,C10080,2024-08,278.12,278.12,1,0
B957,C10080,2024-09,276.79,276.79,3,0
B958,C10080,2024-10,262.72,262.72,5,0
B959,C10080,2024-11,261.61,261.61,6,0
B960,C10080,2024-12,266.39,266.39,0,0
B961,C10081,2024-01,578.31,578.31,6,0
B962,C10081,2024-02,578.71,0.0,0,0
B963,C10081,2024-03,594.18,297.09,16,1
B964,C10081,2024-04,601.32,601.32,9,0
B965,C10081,2024-05,602.93,602.93,0,0
B966,C10081,2024-06,590.4,590.4,0,0
B967,C10081,2024-07,567.83,567.83,0,0
B968,C10081,2024-08,598.91,598.91,1,0
B969,C10081,2024-09,567.38,567.38,0,0
B970,C10081,2024-10,593.15,296.57,6,1
B971,C10081,2024-11,594.1,594.1,3,0
B972,C10081,2024-12,616.29,308.14,12,1
B973,C10082,2024-01,868.11,434.06,8,1
B974,C10082,2024-02,849.71,849.71,2,0
B975,C10082,2024-03,854.92,0.0,13,1
B976,C10082,2024-04,857.31,428.65,3,1
B977,C10082,2024-05,841.92,841.92,3,0
B978,C10082,2024-06,843.52,843.52,0,0
B979,C10082,2024-07,844.45,844.45,0,0
B980,C10082,2024-08,859.77,859.77,2,0
B981,C10082,2024-09,849.21,849.21,0,0
B982,C10082,2024-10,824.08,824.08,2,0
B983,C10082,2024-11,841.74,841.74,3,0
B984,C10082,2024-12,855.37,855.37,0,0
B985,C10083,2024-01,724.69,724.69,6,0
B986,C10083,2024-02,695.0,695.0,0,0
B987,C10083,2024-03,702.97,702.97,2,0
B988,C10083,2024-04,753.83,753.83,1,0
B989,C10083,2024-05,724.77,724.77,1,0
B990,C10083,2024-06,727.42,727.42,0,0
B991,C10083,2024-07,730.83,730.83,0,0
B992,C10083,2024-08,741.61,741.61,2,0
B993,C10083,2024-09,732.05,732.05,2,0
B994,C10083,2024-10,712.62,712.62,0,0
B995,C10083,2024-11,735.37,735.37,5,0
B996,C10083,2024-12,743.12,743.12,0,0
B997,C10084,2024-01,731.11,731.11,2,0
B998,C10084,2024-02,710.13,710.13,9,0
B999,C10084,2024-03,739.37,739.37,0,0
B1000,C10084,2024-04,723.94,723.94,2,0
B1001,C10084,2024-05,725.89,725.89,0,0
B1002,C10084,2024-06,723.86,723.86,2,0
B1003,C10084,2024-07,733.58,733.58,1,0
B1004,C10084,2024-08,736.95,736.95,1,0
B1005,C10084,2024-09,722.54,722.54,1,0
B1006,C10084,2024-10,726.47,363.24,0,0
B1007,C10084,2024-11,732.44,732.44,1,0
B1008,C10084,2024-12,727.78,727.78,6,0
B1009,C10085,2024-01,271.83,271.83,0,0
B1010,C10085,2024-02,301.47,301.47,0,0
B1011,C10085,2024-03,303.13,303.13,4,0
B1012,C10085,2024-04,294.85,294.85,0,0
B1013,C10085,2024-05,300.99,300.99,5,0
B1014,C10085,2024-06,294.68,294.68,4,0
B1015,C10085,2024-07,310.11,310.11,2,0
B1016,C10085,2024-08,295.93,295.93,0,0
B1017,C10085,2024-09,304.99,304.99,0,0
B1018,C10085,2024-10,312.92,312.92,5,0
B1019,C10085,2024-11,301.7,301.7,0,0
B1020,C10085,2024-12,309.98,309.98,1,0
B1021,C10086,2024-01,311.31,311.31,2,0
B1022,C10086,2024-02,305.35,305.35,1,0
B1023,C10086,2024-03,307.45,307.45,0,0
B1024,C10086,2024-04,300.13,300.13,3,0
B1025,C10086,2024-05,333.56,333.56,1,0
B1026,C10086,2024-06,306.89,306.89,2,0
B1027,C10086,2024-07,306.28,306.28,1,0
B1028,C10086,2024-08,312.68,312.68,12,0
B1029,C10086,2024-09,304.32,304.32,6,0
B1030,C10086,2024-10,278.64,139.32,21,1
B1031,C10086,2024-11,322.05,322.05,2,0
B1032,C10086,2024-12,300.45,300.45,0,0
B1033,C10087,2024-01,477.08,477.08,0,0
B1034,C10087,2024-02,487.15,487.15,0,0
B1035,C10087,2024-03,474.01,474.01,0,0
B1036,C10087,2024-04,453.51,453.51,0,0
B1037,C10087,2024-05,473.79,473.79,0,0
B1038,C10087,2024-06,471.22,471.22,1,0
B1039,C10087,2024-07,487.2,487.2,0,0
B1040,C10087,2024-08,488.25,488.25,0,0
B1041,C10087,2024-09,491.23,0.0,1,0
B1042,C10087,2024-10,475.94,380.75,12,1
B1043,C10087,2024-11,466.6,466.6,6,0
B1044,C10087,2024-12,482.37,482.37,0,0
B1045,C10088,2024-01,376.07,376.07,1,0
B1046,C10088,2024-02,386.02,386.02,1,0
B1047,C10088,2024-03,384.22,384.22,1,0
B1048,C10088,2024-04,389.71,389.71,6,0
B1049,C10088,2024-05,385.77,385.77,1,0
B1050,C10088,2024-06,415.88,415.88,0,0
B1051,C10088,2024-07,382.65,382.65,0,0
B1052,C10088,2024-08,372.54,372.54,2,0
B1053,C10088,2024-09,410.4,410.4,0,0
B1054,C10088,2024-10,390.35,390.35,0,0
B1055,C10088,2024-11,374.31,374.31,4,0
B1056,C10088,2024-12,400.4,400.4,0,0
B1057,C10089,2024-01,591.78,591.78,2,0
B1058,C10089,2024-02,540.92,540.92,2,0
B1059,C10089,2024-03,586.94,586.94,1,0
B1060,C10089,2024-04,585.17,585.17,1,0
B1061,C10089,2024-05,583.05,583.05,5,0
B1062,C10089,2024-06,576.45,576.45,0,0
B1063,C10089,2024-07,572.82,572.82,0,0
B1064,C10089,2024-08,592.09,592.09,2,0
B1065,C10089,2024-09,557.01,557.01,0,0
B1066,C10089,2024-10,584.91,584.91,0,0
B1067,C10089,2024-11,562.97,562.97,3,0
B1068,C10089,2024-12,587.31,587.31,2,0
B1069,C10090,2024-01,361.18,361.18,4,0
B1070,C10090,2024-02,382.13,305.7,11,1
B1071,C10090,2024-03,373.3,373.3,0,0
B1072,C10090,2024-04,375.29,375.29,0,0
B1073,C10090,2024-05,369.8,369.8,2,0
B1074,C10090,2024-06,365.32,365.32,3,0
B1075,C10090,2024-07,375.08,375.08,0,0
B1076,C10090,2024-08,354.37,354.37,1,0
B1077,C10090,2024-09,372.08,372.08,0,0
B1078,C10090,2024-10,392.89,392.89,1,0
B1079,C10090,2024-11,335.36,335.36,0,0
B1080,C10090,2024-12,363.71,363.71,3,0
B1081,C10091,2024-01,875.95,875.95,0,0
B1082,C10091,2024-02,859.92,859.92,1,0
B1083,C10091,2024-03,875.76,875.76,1,0
B1084,C10091,2024-04,898.52,898.52,2,0
B1085,C10091,2024-05,864.63,864.63,0,0
B1086,C10091,2024-06,846.78,846.78,0,0
B1087,C10091,2024-07,881.49,881.49,1,0
B1088,C10091,2024-08,870.74,870.74,0,0
B1089,C10091,2024-09,853.88,853.88,3,0
B1090,C10091,2024-10,867.04,867.04,0,0
B1091,C10091,2024-11,889.67,889.67,5,0
B1092,C10091,2024-12,881.64,881.64,1,0
B1093,C10092,2024-01,559.07,559.07,0,0
B1094,C10092,2024-02,581.85,581.85,2,0
B1095,C10092,2024-03,573.43,573.43,5,0
B1096,C10092,2024-04,569.91,569.91,0,0
B1097,C10092,2024-05,535.78,535.78,0,0
B1098,C10092,2024-06,564.82,564.82,3,0
B1099,C10092,2024-07,569.61,0.0,14,1
B1100,C10092,2024-08,564.7,564.7,1,0
B1101,C10092,2024-09,574.07,574.07,0,0
B1102,C10092,2024-10,567.77,567.77,4,0
B1103,C10092,2024-11,583.43,583.43,0,0
B1104,C10092,2024-12,581.45,465.16,8,1
B1105,C10093,2024-01,280.62,280.62,1,0
B1106,C10093,2024-02,229.79,229.79,3,0
B1107,C10093,2024-03,303.84,303.84,6,0
B1108,C10093,2024-04,295.44,295.44,1,0
B1109,C10093,2024-05,285.36,285.36,0,0
B1110,C10093,2024-06,274.35,274.35,1,0
B1111,C10093,2024-07,305.47,152.74,2,0
B1112,C10093,2024-08,271.62,271.62,1,0
B1113,C10093,2024-09,263.98,263.98,5,0
B1114,C10093,2024-10,292.11,292.11,0,0
B1115,C10093,2024-11,287.08,0.0,3,0
B1116,C10093,2024-12,282.89,282.89,1,0
B1117,C10094,2024-01,747.31,747.31,0,0
B1118,C10094,2024-02,743.22,743.22,0,0
B1119,C10094,2024-03,743.43,743.43,2,0
B1120,C10094,2024-04,706.98,706.98,2,0
B1121,C10094,2024-05,732.9,732.9,1,0
B1122,C10094,2024-06,729.67,729.67,1,0
B1123,C10094,2024-07,724.28,724.28,2,0
B1124,C10094,2024-08,757.46,757.46,1,0
B1125,C10094,2024-09,742.93,742.93,1,0
B1126,C10094,2024-10,745.35,372.68,8,1
B1127,C10094,2024-11,739.16,739.16,0,0
B1128,C10094,2024-12,740.53,740.53,2,0
B1129,C10095,2024-01,611.92,489.54,15,1
B1130,C10095,2024-02,613.16,613.16,2,0
B1131,C10095,2024-03,596.65,596.65,2,0
B1132,C10095,2024-04,608.83,608.83,1,0
B1133,C10095,2024-05,614.25,491.4,17,1
B1134,C10095,2024-06,587.38,587.38,1,0
B1135,C10095,2024-07,597.54,597.54,1,0
B1136,C10095,2024-08,633.55,633.55,8,0
B1137,C10095,2024-09,606.48,606.48,0,0
B1138,C10095,2024-10,628.15,628.15,4,0
B1139,C10095,2024-11,611.4,611.4,1,0
B1140,C10095,2024-12,598.0,598.0,0,0
B1141,C10096,2024-01,369.58,369.58,0,0
B1142,C10096,2024-02,379.27,379.27,2,0
B1143,C10096,2024-03,362.26,362.26,1,0
B1144,C10096,2024-04,377.17,377.17,3,0
B1145,C10096,2024-05,362.82,362.82,0,0
B1146,C10096,2024-06,371.11,371.11,1,0
B1147,C10096,2024-07,369.08,369.08,8,0
B1148,C10096,2024-08,369.42,369.42,4,0
B1149,C10096,2024-09,369.1,369.1,6,0
B1150,C10096,2024-10,353.82,353.82,0,0
B1151,C10096,2024-11,366.96,366.96,0,0
B1152,C10096,2024-12,356.45,356.45,2,0
B1153,C10097,2024-01,854.42,854.42,0,0
B1154,C10097,2024-02,849.41,0.0,0,0
B1155,C10097,2024-03,857.68,857.68,2,0
